省庁名,部局名,部局所名,会計名,分類種類名,根拠法令,用途施設名称,所在地,貸付相手方,口座別合計価格　（円）,土地数量　（u）,土地価格　（円）,建物数量（建）　（u）,建物数量（延）　（u）,建物価格　（円）,立木竹価格　（円）,工作物価格　（円）,機械器具価格　（円）,都市計画区域,用途地域,建ぺい率,容積率
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,旭緑地公園敷地（街区）,千葉県旭市鎌数字川西一番５１４６−３２,旭市,27556,4082.92,27556,0,0,0,0,0,0,非線引,工業専用地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,消防用溜池,千葉県旭市ニ字矢崎６５４８−８,旭市,7598,53.68,7598,0,0,0,0,0,0,非線引,近隣商業地域,80,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,防火用水池敷地,千葉県旭市西足洗字浜３２８２のうち,旭市,19583,40.92,19583,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,旭市中央公園（街区）,千葉県旭市ロ字大門１４３０番４　外２筆,旭市,354217,217.54,354217,0,0,0,0,0,0,非線引,第一種住居地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,旭スポーツの森公園（地区）,千葉県旭市ニ字坊ノ場５４９４−３外,旭市,13614879,1353.70,13614879,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,津田沼公園（街区）,千葉県習志野市谷津１丁目１３４０−１のうち,習志野市,1839297301,5121.52,1839297301,0,0,0,0,0,0,市街化区域,商業地域,80,600
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,さくら公園敷地（街区公園）,千葉県習志野市津田沼１丁目５１１−１０４,習志野市,4548206,353.95,4548206,0,0,0,0,0,0,市街化区域,商業地域,80,400
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,消防用水施設,千葉県習志野市大久保４−３３−７,習志野市,8926994,88.01,8926994,0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,八幡公園（その他（条例））,千葉県習志野市大久保４丁目３３−６,習志野市,272281543,2534.55,272270630,0,0,0,10913,0,0,市街化区域,第一種住居地域 外,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,三山日の出児童遊園（都市その他（条例））,千葉県船橋市三山１−５２２,船橋市,40640786,575.54,40640786,0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第１項,水道施設敷地,千葉県習志野市泉町２−５３−１１外,習志野市,397822639,4432.22,397822639,0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,三山新田児童遊園（条例）,千葉県船橋市三山８−６１１−４外,船橋市,81552091,851.77,81552091,0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,柏井第２公園（街区）,千葉県千葉市花見川区柏井町１５４４—４　外,千葉市,133775,1509.31,133775,0,0,0,0,0,0,市街化調整区域,-,-,-
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,道路整備特別措置法 第５１条第８項,道路敷地,千葉県千葉市稲毛区園生町２７３ー２のうち　外,（独）日本高速道路保有・債務返済機構,4029283,12153.66,4029283,0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第１項,水道施設敷地,千葉県千葉市花見川区横戸町７５４—２外、三角町２７５—１外,千葉県,230080502,13061.65,230080502,0,0,0,0,0,0,市街化区域,準工業地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,道路整備特別措置法 第５１条第８項,道路敷地,千葉県千葉市稲毛区園生町３２９−４　外,（独）日本高速道路保有・債務返済機構,31526,353.11,31526,0,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,警察法 附則第１２項,千葉県警察本部習志野庁舎敷地,千葉県習志野市泉町２丁目７６番１１１,千葉県,123123704,1298.96,123123704,0,0,0,0,0,0,市街化区域,第一種住居地域 外,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,泉児童公園（街区）,千葉県習志野市泉町３丁目７６−２４外,習志野市,127621616,1667.01,127621616,0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,東習志野６丁目児童遊園　（その他条例）,千葉県習志野市東習志野６−２４２４−２,習志野市,22,82.47,22,0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,東習志野５丁目児童遊園敷地,千葉県習志野市東習志野５丁目２９１−４,習志野市,32352714,376.16,32352714,0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,若松公園（街区）,千葉県習志野市東習志野２丁目１−４３,習志野市,179954278,2522.29,179954278,0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,習志野台８丁目公園（街区）,千葉県船橋市習志野台８丁目１９８３−１０,船橋市,199536299,2591.59,199536299,0,0,0,0,0,0,市街化区域,準工業地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第１項,水道施設敷地,千葉県八千代市八千代台西７−８−２　外１筆,八千代市,8091334,2899.09,8091334,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第２項第２号,八千代台西保育園敷地,千葉県八千代市八千代台西７−８−８のうち,八千代市,122505069,1820.72,122505069,0,0,0,0,0,0,市街化区域,第一種低層住居専用地域,50,100
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,東習志野１号緑地公園（その他（条例））,千葉県習志野市東習志野２−１−４４のうち,習志野市,20871314,235.64,20860230,0,0,0,11084,0,0,市街化区域,近隣商業地域 外,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,警察法 附則第１２項,交番敷地,千葉県習志野市東習志野２−１−４４のうち,千葉県,12044666,149.48,12044666,0,0,0,0,0,0,市街化区域,近隣商業地域 外,80,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,東習志野２丁目児童遊園敷地,千葉県習志野市東習志野２−１−４５,習志野市,45169655,457.48,45169655,0,0,0,0,0,0,市街化区域,近隣商業地域 外,80,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,胡録台公園（街区）,千葉県松戸市胡録台字小野１５５−３,松戸市,146077106,2388.16,146077106,0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,浅間緑地,千葉県松戸市小山字浅間台６６４—１１,松戸市,6817382,108.37,6817382,0,0,0,0,0,0,市街化区域,準工業地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,アカシア児童遊園（その他（条例））,千葉県鎌ケ谷市東道野辺６−４８２−４７　外３筆,鎌ケ谷市,126110943,2363.61,126110943,0,0,0,0,0,0,市街化区域,準工業地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,文教センタ−公園敷地（街区）,千葉県習志野市東習志野３丁目３４０−１０,習志野市,5029650,5136.89,5019839,0,0,0,9811,0,0,市街化区域,第一種住居地域 外,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,柏公園及び付属施設（近隣）,千葉県柏市柏字大穴台,柏市,6207293,22286.65,5641762,0,0,0,565529,2,0,市街化区域,第一種低層住居専用地域,50,100
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第２項第２号,養護老人ホ−ム、保育園敷地,千葉県柏市十余二字南前山１７５−４２,社会福祉法人　千葉県厚生事業団,598481337,15904.57,598481333,363.19,363.19,4,0,0,0,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,警察法 附則第１２項,交番敷地,千葉県柏市十余二字南前山１７５−４４,千葉県,822580,262.2,822580,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国家公務員共済組合法 第１２条,宿舎敷地,千葉県柏市十余二字南前山１７５−４５外,国家公務員共済組合連合会,245509793,5749.24,245509793,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第１項,水道施設敷地,千葉県柏市高田北上ノ台１２０１−２０,柏市,341511632,7272.17,341511632,0,0,0,0,0,0,市街化区域,工業専用地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,高野台児童公園（街区）,千葉県柏市根戸字高野台４６７−９９,柏市,187138158,3674.64,187138157,0,0,0,0,1,0,市街化区域,第二種住居地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第１項,水道施設,千葉県柏市宿連寺字南原２２３−２,柏市,409172589,7845.86,409172589,0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,柏の葉公園（広域）,千葉県柏市柏の葉4丁目1-6のうち外,千葉県,2074311110,139468.03,2074311110,0,0,0,0,0,0,市街化区域,第二種住居地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,柏の葉公園（広域）,千葉県柏市柏の葉4丁目1-3外,千葉県,1325485302,160487.69,1325485302,0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,柏上町公園（街区）,千葉県柏市東上町８８２,柏市,194343817,1685.08,194343817,0,0,0,0,0,0,市街化区域,第二種住居地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,柏七丁目第一公園（街区）,千葉県柏市柏７−７８９−５８外１筆,柏市,1181264,195.35,1181264,0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,高田野鳥公園,千葉県柏市松ケ崎字熊野山１２０４番６８　外１筆,柏市,115545066,2116.50,115545066,0,0,0,0,0,0,市街化区域,第一種低層住居専用地域,60,150
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,柏市豊四季弁天谷緑地,千葉県柏市豊四季字弁天谷４９４番８３,柏市,77122963,1257.48,77122963,0,0,0,0,0,0,市街化区域,第一種低層住居専用地域,60,150
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,関場町第二公園（街区）,千葉県柏市関場町８４２−３,柏市,64363827,869.78,64363827,0,0,0,0,0,0,市街化区域,第一種低層住居専用地域,50,100
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,南房総国定公園官軍塚園地公園（自然）,千葉県勝浦市川津字花立１３９４外,千葉県,36710722,6466.10,36710722,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第１項,水道施設（松部浄水場）敷地,千葉県勝浦市松部字赤坂５７６−３　外１筆,勝浦市,477,156.62,477,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,興津児童遊園（その他（条例））,千葉県勝浦市興津字家名４５−２,勝浦市,15140,920.87,15140,0,0,0,0,0,0,非線引,第一種住居地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第２項第７号,勝浦小学校敷地,千葉県勝浦市墨名字小家名谷７３３−１地先,勝浦市,3261823,828.4,3261823,0,0,0,0,0,0,非線引,第一種住居地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,守谷児童遊園（都市その他（条例））,千葉県勝浦市守谷字長網８１７番２　外１筆,勝浦市,5430362,495.54,5430362,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,警察法 附則第１２項,駐在所敷地,千葉県勝浦市守谷字浦之代７６６−４,千葉県,917602,222.41,917602,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,南房総国定公園博物展示施設（自然）,千葉県勝浦市吉尾字小吉１７４−２,千葉県,11468232,682.99,11468232,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,市原緑地運動公園（緩衝緑地）,千葉県市原市五井字老戸６０６８−１のうち,市原市,14268317,722.96,14268317,0,0,0,0,0,0,市街化区域,準工業地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,市原緑地運動公園（運動）,千葉県市原市五井海岸１９０５−１地先,市原市,55961043,3864.66,55961043,0,0,0,0,0,0,市街化区域,準工業地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,中谷児童遊園（その他（条例））,千葉県市原市海保字西中谷１９６７−４,市原市,308342,370.19,308342,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,60,100
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,消防施設敷地,千葉県市原市番場字堀込１２０−２,市原市,65504,48.37,65504,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,60,100
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,外部田児童遊園（その他（条例）,千葉県市原市外部田字脇ノ谷１８９−２のうち,市原市,369144,340.83,369144,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第１項,上水道本管敷地,千葉県市原市海土有木字有木１２１７−３のうち,千葉県,139092,12.47,139092,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,60,100
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,道路整備特別措置法 第５１条第８項,道路敷地,千葉県市原市豊成字鷲ノ巣２４８−３外１筆,（独）日本高速道路保有・債務返済機構,62558,295.58,62558,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,60,100
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,八幡のびのび公園（街区）,千葉県市原市八幡字上川端１９７５−１　外１筆,市原市,12212926,330.76,12212926,0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,門前公園（街区）,千葉県市原市門前１丁目１４９−１,市原市,32096351,1419.64,32096351,0,0,0,0,0,0,市街化区域,第一種低層住居専用地域,50,100
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,道路整備特別措置法 第５１条第８項,市原インタ−チェンジ敷地,千葉県市原市村上字川敷１８６６番５　外２筆,（独）日本高速道路保有・債務返済機構,1400,963.1,1400,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,60,100
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国家公務員共済組合法 第１２条,宿舎敷地,千葉県八千代市,国家公務員共済組合連合会,139330544,1846.32,139330544,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,八千代総合運動公園（運動）,千葉県八千代市萱田字中台下１２２０−２　外４６筆,八千代市,87176579,6919.97,87176579,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第２項第２号,市立つくし野保育園敷地,千葉県我孫子市つくし野四丁目８３１番１のうち,我孫子市,17253400,763.2,17253400,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,古利根公園（風致）,千葉県我孫子市中峠字外谷津台３８４８番外１筆,我孫子市,5282309,3730.64,5282309,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,中峠亀田谷公園（近隣）,千葉県我孫子市中峠字亀田谷１６４５番１,我孫子市,79259047,3145.18,79259047,0,0,0,0,0,0,市街化区域,第一種低層住居専用地域,60,150
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,船戸ときわ台公園（街区）,千葉県我孫子市船戸１丁目１０８７番１５,我孫子市,32407088,434.6,32407088,0,0,0,0,0,0,市街化区域,第一種低層住居専用地域,60,150
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,鴨川潮さい公園（その他（条例））,千葉県鴨川市横渚字芝８０８−５４,鴨川市,112943771,5088.02,112943771,0,0,0,0,0,0,非線引,近隣商業地域,80,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,浦ノ脇公園（その他（条例））,千葉県鴨川市東町字下浦ノ脇９９４−４　外７筆,鴨川市,37020236,2868.19,37020236,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,70,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国家公務員共済組合法 第１２条,宿舎敷地,千葉県鴨川市広場字松崎８２０−３６外,国家公務員共済組合連合会,60231460,2358.54,60231460,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,70,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,貝柄山公園（都市計画・地区）,千葉県鎌ケ谷市初富本町２−１４７７−３外１筆,鎌ケ谷市,9107439,531.81,9107439,0,0,0,0,0,0,市街化区域,第一種低層住居専用地域,60,150
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,防火用貯水槽,千葉県鎌ケ谷市中佐津間１−８１−２,鎌ケ谷市,44259,52.72,44259,0,0,0,0,0,0,市街化区域,第一種低層住居専用地域,60,150
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,市制記念公園（地区）,千葉県鎌ケ谷市粟野字堀尻３３−２先から同所３５先まで,鎌ケ谷市,2127617,171.45,2127617,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,手通公園（街区）,千葉県鎌ケ谷市東道野辺５−５７５−１,鎌ケ谷市,16112199,347.58,16112199,0,0,0,0,0,0,市街化区域,第一種低層住居専用地域,50,100
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第１項,上水道施設敷地,千葉県君津市久保３−１２−３外,君津市,73545043,2922.60,73545043,0,0,0,0,0,0,市街化区域,第二種住居地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,防火用貯水槽敷地,千葉県君津市北子安２丁目６０２−４,君津市,123168,95.09,123168,0,0,0,0,0,0,市街化区域,第一種低層住居専用地域,50,100
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,内箕輪運動公園,千葉県君津市内箕輪字星谷上１０２外,君津市,56493251,4034.13,56493251,0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第１項,上水道管埋設敷地,千葉県君津市君津５−２のうち,君津市,818119,180.6,818119,0,0,0,0,0,0,市街化区域,工業地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,防火用貯水槽敷地,千葉県君津市坂田字花ノ井１７５３−１のうち,君津市,928580,64.34,928580,0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,池田東公園（街区）敷地,千葉県君津市人見１−５−２６,君津市,18153360,737.05,18153360,0,0,0,0,0,0,市街化区域,第二種住居地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,池田西公園（街区）敷地,千葉県君津市人見１−２１−２,君津市,4190628,191.01,4190628,0,0,0,0,0,0,市街化区域,第二種住居地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,浜金谷海浜公園（その他（条例））,千葉県富津市金谷字下原２２０４−１のうち,富津市,43713373,2605.49,43713373,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,富津公園（広域）,千葉県富津市富津字西下洲原２４３１外,千葉県,10091206,224544.03,9577073,0,0,0,514133,0,0,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,防災行政無線塔敷地,千葉県富津市二間塚字本村２６４−３,富津市,10575,1.61,10575,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,富津臨港公園（街区）,千葉県富津市富津字元浜２６６９　外２筆,富津市,30736708,2398.46,30736708,0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第２項第２号,佐貫保育所敷地,千葉県富津市佐貫字後畑１４３−５,富津市,280862,70.18,280862,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第１項,受水槽及び送水管敷地,千葉県富津市宝竜寺字入倉５１−４　外１筆,富津市,425436,350.97,425436,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,市民ふれあい公園（緑地）,千葉県富津市大堀字新川１１９４−３２　外６筆,富津市,52202951,46229.21,52202951,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,富士見１丁目街区公園,千葉県浦安市富士見１−２０１５−１,浦安市,61835572,464.87,61835572,0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,四街道中央公園（地区）,千葉県四街道市鹿渡字熊谷台９３４番２,四街道市,52740686,39070.06,52740686,0,0,0,0,0,0,市街化区域,第二種住居地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,四街道第１児童公園,千葉県四街道市鹿渡字氾８９５番２６,四街道市,78649278,1693.23,78649278,0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,千種第５公園（街区）,千葉県千葉市花見川区千種町２０１−１,千葉市,73026515,1488.76,73026515,0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,千葉県スポ−ツセンタ−（運動）,千葉県千葉市稲毛区天台町２４０番先外,千葉県,68766,32189.76,68766,0,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,道路整備特別措置法 第５１条第８項,京葉道路（一般国道１４号線）敷地,千葉県千葉市稲毛区天台町１７８−１外,（独）日本高速道路保有・債務返済機構,4515,2115.35,4515,0,0,0,0,0,0,市街化区域,第二種住居地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第１項,水道施設（佐倉市志津浄水場）,千葉県佐倉市上志津原字吉野６１−１,佐倉市,56765836,2882.71,56765836,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,道路整備特別措置法 第５１条第８項,東関東自動車敷地,千葉県四街道市鹿放ケ丘１０７番２外,（独）日本高速道路保有・債務返済機構,4821141,40379.27,4821141,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,天台池の原公園（街区）,千葉県千葉市稲毛区天台３丁目２−３外,千葉市,219507881,2920.60,219507881,0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第１項,四街道市第１浄水場敷地,千葉県四街道市四街道字津ノ守１５２２番２,四街道市,266793027,5955.39,266793027,0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,新生公園（街区）,千葉県四街道市四街道字三角１５３２−５１　外１筆,四街道市,88575869,1751.52,88575869,0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,百目木公園（地区）,千葉県袖ケ浦市堂谷字六町下１０６−２外,袖ケ浦市,53112418,10161.71,53112418,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,70,400
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第２項第２号,東京都八街学園,千葉県八街市八街字九十九路に１３９−５　外１筆,東京都,51913858,3586.63,51647470,0,0,0,266388,0,0,非線引,第二種中高層住居専用地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第１項,水道施設敷地,千葉県八街市大木字北大富向６７１−１９８,八街市,407798,83.82,407798,0,0,0,0,0,0,非線引,第一種住居地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,消防用溜池,千葉県富里市十倉字両国沖１３２２−５,富里市,250150,160.01,250150,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,60,200
