省庁名,部局名,部局所名,会計名,分類種類名,根拠法令,用途施設名称,所在地,貸付相手方,口座別合計価格　（円）,土地数量　（u）,土地価格　（円）,建物数量（建）　（u）,建物数量（延）　（u）,建物価格　（円）,工作物価格　（円）,貸付料　（円）,都市計画区域,用途地域,建ぺい率,容積率
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,千葉県立君津青葉高校敷地,千葉県君津市青柳字西天王原４９−１,千葉県,5811,49.58,5811,0,0,0,0,5114,都市計画区域外,都市計画用途地域指定なし,-,-
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,君津市消防団第３２分団機庫敷地,千葉県君津市向郷字堰原１１４０−４のうち,君津市,590351,90.45,590351,0,0,0,0,8440,都市計画区域外,都市計画用途地域指定なし,-,-
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,消防施設敷地,千葉県君津市坂田字花ノ井１７５３−１,君津市,5597824,409,5597824,0,0,0,0,274563,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,富津市消防団第７分団第１部詰所敷地,千葉県富津市湊字浜町１４５−１２,富津市,1386437,295.8,1386437,0,0,0,0,55443,都市計画区域外,都市計画用途地域指定なし,-,-
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,大貫中学校敷地,千葉県富津市小久保字永町３１先外,富津市,4086546,1005.41,4086546,0,0,0,0,90167,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,四街道市立中央小学校敷地,千葉県四街道市鹿渡字熊谷台９３４-６６外１筆のうち,四街道市,381764376,22724.07,381764376,0,0,0,0,17964511,市街化区域,第二種住居地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,中央小こどもルーム敷地,千葉県四街道市鹿渡字熊谷台９３４−６６外のうち,四街道市,8073617,459.12,8073617,0,0,0,0,497697,市街化区域,第二種住居地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立犢橋中学校敷地,千葉県千葉市花見川区三角町６５６番２,千葉市,314152013,27270.14,314152013,0,0,0,0,16511669,市街化区域,第一種住居地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,四街道市中央公民館,千葉県四街道市四街道字三角１５３２−１７のうち,四街道市,67833406,4612.42,67833404,0,0,0,2,3499139,市街化区域,第一種住居地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,四街道市立四街道北中学校敷地,千葉県四街道市栗山字細野１０５５−１３外１筆,四街道市,280699500,9356.65,280699500,0,0,0,0,12493477,市街化区域,第一種低層住居専用地域,50,100
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,消防用機械器具置場,千葉県印西市結縁寺字北ノ内５３５−１のうち,印西市,986262,132.77,986262,0,0,0,0,21779,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,富里市立富里南小学校敷地,千葉県富里市御料字甲地４−１,富里市,76369089,21159.89,76369089,0,0,0,0,1561332,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立小見川中学校敷地,千葉県香取市小見川字中峯４６８３−２外,香取市,3935383,2620.37,3935383,0,0,0,0,111743,非線引,都市計画用途地域指定なし,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,野球場,千葉県山武郡横芝光町尾垂イ字大杉前３８５６−１６９,横芝光町,56274175,7176.63,56274175,0,0,0,0,1041929,非線引,都市計画用途地域指定なし,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,老人福祉センタ−敷地,千葉県大網白里市四天木字丁浜原乙２８９４−５７,大網白里市,11693464,1847.52,11693464,0,0,0,0,175332,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市営住宅敷地,千葉県大網白里市北今泉字塩浜３６９６−８１,大網白里市,22673727,4430.81,22673727,0,0,0,0,288411,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市営住宅敷地,千葉県大網白里市四天木字甲浜原乙２５７３−２５,大網白里市,28010347,6087.79,28010347,0,0,0,0,377443,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,町営住宅敷地,千葉県山武郡九十九里町田中荒生字浜芝１５９４−４７外１筆,九十九里町,4645185,1545.20,4645185,0,0,0,0,95802,非線引,第一種住居地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,町営住宅敷地,千葉県山武郡九十九里町粟生字南芝地２３５９−１５７,九十九里町,6980792,2164.37,6980792,0,0,0,0,139789,非線引,第一種住居地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,山武西小学校敷地,千葉県山武市木原字水引谷９２０−１先外６,山武市,6416879,1998.78,6416879,0,0,0,0,41044,非線引,都市計画用途地域指定なし,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,一宮商業高等学校敷地,千葉県長生郡一宮町一宮字院内３２７５−１,千葉県,3816948,498.16,3816948,0,0,0,0,77321,非線引,第一種住居地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,公営住宅敷地,千葉県長生郡白子町古所字北川岸３３０１−６外,白子町,8675007,1651.14,8675007,0,0,0,0,249579,非線引,第一種住居地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,富浦小学校敷地,千葉県南房総市富浦町原岡字浜田宿甲９４５−５外２筆,南房総市,1412096,439.64,1412096,0,0,0,0,48504,都市計画区域外,都市計画用途地域指定なし,-,-
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,蘇我小学校敷地,千葉県千葉市中央区今井３丁目１５番５,千葉市,39988800,416.55,39988800,0,0,0,0,297200,市街化区域,第一種住居地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,東金市立城西小学校敷地,千葉県東金市台方字出し下９３番外４筆,東金市,900994,2347.64,900994,0,0,0,0,747290,非線引,第一種中高層住居専用地域,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立根戸小学校敷地,千葉県我孫子市つくし野四丁目８２８番３のうち外,我孫子市,6484500,430.83,6484500,0,0,0,0,71904,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第２項第４号,根戸小学童保育室及び根戸小あびっ子クラブ敷地,千葉県我孫子市つくし野四丁目８２８番３のうち外,我孫子市,3060439,203.45,3060439,0,0,0,0,17402,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第４号,認知症対応型共同生活介護等複合施設敷地,千葉県千葉市稲毛区作草部１−９０３−２,社会福祉法人生活クラブ,65598738,1879.62,65598738,0,0,0,0,-,市街化区域,第二種中高層住居専用地域,60,200
財務省,関東財務局,甲府財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,つつじ幼稚園敷地,山梨県山梨市上神内川１８７−４外,山梨市,25828893,1705.82,25828893,0,0,0,0,556176,非線引,第二種中高層住居専用地域,60,200
財務省,関東財務局,甲府財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,消防施設敷地,山梨県韮崎市穂坂町大字三ツ沢字新前２７０７,韮崎市,925119,110.13,925119,0,0,0,0,19364,都市計画区域外,-,-,-
財務省,関東財務局,甲府財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,公民館敷地,山梨県笛吹市境川町小山字中村６８５のうち,笛吹市,2508870,279.06,2508870,0,0,0,0,72674,非線引,都市計画用途地域指定なし,70,200
財務省,関東財務局,甲府財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,消防施設敷地,山梨県笛吹市境川町小山字中村６８５のうち,笛吹市,625643,69.59,625643,0,0,0,0,16992,非線引,都市計画用途地域指定なし,70,200
財務省,関東財務局,甲府財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,町営住宅敷地,山梨県南巨摩郡富士川町最勝寺字西ノ入２１９２−１６外１１筆,富士川町,54553899,6937.79,54553899,0,0,0,0,967303,非線引,都市計画用途地域指定なし,70,400
財務省,関東財務局,甲府財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,町営住宅敷地,山梨県南巨摩郡富士川町鰍沢字薄田３４０−１０外１３筆,富士川町,75561383,8804.32,75561383,0,0,0,0,1388613,非線引,都市計画用途地域指定なし,70,200
財務省,関東財務局,甲府財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,町営住宅（旭ヶ丘団地）敷地,山梨県南巨摩郡富士川町鰍沢字北畑６５５−６１外５筆,富士川町,32697357,2814.71,32697357,0,0,0,0,420575,非線引,都市計画用途地域指定なし,70,400
財務省,関東財務局,甲府財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,公民館敷地,山梨県南巨摩郡富士川町鰍沢字薄田３４０−１４のうち,富士川町,849678,109.15,849678,0,0,0,0,17214,非線引,都市計画用途地域指定なし,70,200
財務省,関東財務局,甲府財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,町営住宅敷地,山梨県南巨摩郡富士川町鰍沢字薄田３４０−２５外１筆,富士川町,12938651,1452.72,12938651,0,0,0,0,288121,非線引,都市計画用途地域指定なし,70,200
財務省,関東財務局,甲府財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,農林高等学校敷地,山梨県甲斐市玉川字向河原１６９６−１外２筆,山梨県,10205967,892.13,10205967,0,0,0,0,495512,市街化区域,第二種住居地域,60,200
財務省,関東財務局,甲府財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,消防施設敷地,山梨県南アルプス市塩の前字塩沢新６２５−２,南アルプス市,1112992,319.1,1112992,0,0,0,0,33001,都市計画区域外,都市計画用途地域指定なし,70,400
財務省,関東財務局,本局,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,川越市立富士見中学校敷地,埼玉県川越市東田町１９−３外５筆,川越市,66427458,1391.33,66427458,0,0,0,0,2214720,市街化区域,第一種住居地域,60,200
財務省,関東財務局,本局,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,川越市立第１小学校敷地,埼玉県川越市郭町一丁目２１番先,川越市,3621457,134.5,3621457,0,0,0,0,51121,市街化区域,第一種住居地域,60,200
財務省,関東財務局,本局,一般会計,普通財産,国有財産特別措置法 第３条第１項第４号,幼稚園敷地,埼玉県草加市住吉１丁目１４３−１のうち,学校法人　ルミ学園,45839270,712.56,45839270,0,0,0,0,-,市街化区域,商業地域,80,400
財務省,関東財務局,本局,一般会計,普通財産,国有財産特別措置法 第３条第１項第４号,幼稚園敷地,埼玉県戸田市中町１丁目３０番７,学校法人　戸田第一学園,83732910,1379.03,83732910,0,0,0,0,-,市街化区域,第一種住居地域,60,200
財務省,関東財務局,本局,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,和光市立第３小学校敷地,埼玉県和光市中央１丁目１６７４−３　外３筆,和光市,394057212,6986.83,394057212,0,0,0,0,12913346,市街化区域,第一種住居地域,60,200
財務省,関東財務局,本局,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,ふじみ野市立上野台小学校敷地,埼玉県ふじみ野市福岡１丁目１５００−１外１筆,ふじみ野市,970618344,21285.49,970618344,0,0,0,0,24103331,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,本局,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,放課後児童クラブ敷地,埼玉県ふじみ野市福岡１丁目１５００−１のうち,ふじみ野市,20492642,469.67,20492642,0,0,0,0,567120,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,本局,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,本太小学校敷地,埼玉県さいたま市浦和区本太２−１９２−１外１筆,さいたま市,55333465,805.87,55333465,0,0,0,0,1065032,市街化区域,第一種住居地域,60,200
財務省,関東財務局,本局,一般会計,普通財産,国有財産特別措置法 第３条第１項第４号,幼稚園敷地,埼玉県さいたま市緑区原山３−１２６,学校法人　原山学園,33459149,603.52,33459149,0,0,0,0,-,市街化区域,準工業地域,60,200
財務省,関東財務局,本局,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,さいたま市立大宮西高等学校敷地,埼玉県さいたま市大宮区三橋４丁目１００番４,さいたま市,101027890,2830.23,101027890,0,0,0,0,478432,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,水戸財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,県立水戸特別支援学校敷地,茨城県水戸市吉沢町,茨城県,362232953,22319.60,362232953,0,0,0,0,6776165,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,水戸財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,水戸市立三の丸小学校敷地,茨城県水戸市三の丸１丁目１１９−１４,水戸市,107741076,7226.44,107741076,0,0,0,0,7097044,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,水戸財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,水戸市立第２中学校敷地,茨城県水戸市三の丸２丁目１−２７４,水戸市,342949200,25981.00,342949200,0,0,0,0,12412260,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,水戸財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,水戸市立第１中学校敷地,茨城県水戸市東原３丁目４７６２番２ほか,水戸市,288395871,25981.61,288395871,0,0,0,0,10101437,市街化区域,第二種住居地域,60,200
財務省,関東財務局,水戸財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,土浦市立第一中学校敷地,茨城県土浦市文京町２６９６番２,土浦市,4751679,135.36,4751679,0,0,0,0,71561,市街化区域,第二種住居地域,60,200
財務省,関東財務局,水戸財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,防災施設敷地,茨城県龍ケ崎市宮渕町字中郷組６４−２,龍ケ崎市,830850,91.07,830850,0,0,0,0,17481,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,水戸財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,機械器具置場（消防ポンプ車）外　敷地,茨城県常総市上蛇町字屋敷通１５１１番１のうち,常総市,1169737,127.88,1169737,0,0,0,0,24580,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,水戸財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,水防倉庫敷地,茨城県常総市上蛇町字屋敷通１５１１番２,常総市,477936,52.25,477936,0,0,0,0,7549,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,水戸財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,県立勝田高校敷地,茨城県ひたちなか市大字足崎字西原１４７３−１外１筆,茨城県,77007342,5793.48,77007342,0,0,0,0,2924387,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,水戸財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,県立海洋高校敷地,茨城県ひたちなか市和田町３丁目５０９９−１外,茨城県,197184168,27386.69,197184168,0,0,0,0,3320537,市街化区域,第一種住居地域,60,200
財務省,関東財務局,水戸財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,消防用機械器具保管施設敷地,茨城県鹿嶋市大字神向寺字中作５７８のうち,鹿嶋市,369508,60.48,369508,0,0,0,0,6867,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,水戸財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,野球場敷地,茨城県鹿嶋市大字粟生字大ノ防２２４７−１外,鹿嶋市,28361531,6459.59,28361531,0,0,0,0,488308,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,水戸財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,鹿島小学校敷地,茨城県鹿嶋市城山４丁目１６０８先ほか,鹿嶋市,928150,127.02,928150,0,0,0,0,17570,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,水戸財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,町営住宅敷地,茨城県東茨城郡茨城町大字長岡４５４１,茨城町,45584161,6702.39,45584161,0,0,0,0,879579,市街化区域,第一種住居地域,60,200
財務省,関東財務局,水戸財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,軽野小学校敷地,茨城県神栖市知手字一貫野５−４,神栖市,9145537,1883.46,9145537,0,0,0,0,131007,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,水戸財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,消防庫．区民館及び保管庫敷地,茨城県神栖市波崎字東明神前９２１０−４,神栖市,827065,107.35,827065,0,0,0,0,24832,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,水戸財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,消防庫敷地,茨城県神栖市波崎字東仲島町９４１１−９,神栖市,369783,49.23,369783,0,0,0,0,5567,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,水戸財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,消防器具置場,茨城県北相馬郡利根町大字押付新田字五の耕地８４８−３,利根町,158588,76.84,158588,0,0,0,0,4315,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,宇都宮市立雀宮南小学校敷地,栃木県宇都宮市南町３００１−１,宇都宮市,446585076,27566.98,446585076,0,0,0,0,10513452,市街化区域,第二種中高層住居専用地域,60,200
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,県立宇都宮東高等学校敷地,栃木県宇都宮市石井町字下栗境３３６０−５,栃木県,8225085,687.94,8225085,0,0,0,0,135560,市街化区域,第二種住居地域,60,200
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,県立宇都宮商業高等学校敷地,栃木県宇都宮市大曽３丁目１２０−４外,栃木県,37913118,2426.89,37913118,0,0,0,0,1000443,市街化区域,第二種住居地域,60,200
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,足利工業高等学校敷地,栃木県足利市西宮町３０６８−２,栃木県,505297,165.28,505297,0,0,0,0,14579,市街化区域,第二種住居地域,60,200
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,栃木県立栃木工業高等学校敷地,栃木県栃木市岩出町字川原１５２−２,栃木県,5467,198.34,5467,0,0,0,0,7606,市街化調整区域,都市計画用途地域指定なし,70,400
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,佐野市立城東中学校敷地,栃木県佐野市若松町,佐野市,11401089,2427.70,11401089,0,0,0,0,630319,市街化区域,第一種住居地域,60,200
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,県立鹿沼商工高等学校敷地,栃木県鹿沼市花岡町字北段ノ浦１３８−３　外13筆,栃木県,11578985,2217.48,11578985,0,0,0,0,228863,市街化区域,第二種中高層住居専用地域,60,200
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立小山第二小学校敷地,栃木県小山市宮本町２−２１２１−４先　外２筆,小山市,2200494,241.65,2200494,0,0,0,0,45903,市街化区域,第一種住居地域,60,200
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,県立小山北桜高校農場実習用地,栃木県小山市大字東山田字西４４８番２５２　外１筆,栃木県,4764475,1991.73,4764475,0,0,0,0,8760,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,小山市立大谷北小学校敷地,栃木県小山市犬塚五丁目６番１４,小山市,42217950,2392.60,42217950,0,0,0,0,1323292,市街化区域,第一種住居地域,60,200
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,県立真岡女子高等学校敷地,栃木県真岡市台町字出口２４９７−１５,栃木県,21919,14.71,21919,0,0,0,0,1388,市街化区域,第二種住居地域,60,200
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,県立真岡北陵高等学校敷地,栃木県真岡市下籠谷字内野３８９先,栃木県,5708891,1422.00,5708891,0,0,0,0,72254,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,大田原市立金田南中学校敷地,栃木県大田原市南金丸字馬場１８７０番４,大田原市,118317786,39753.95,118293238,0,0,0,0,2028499,非線引,都市計画用途地域指定なし,60,200
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,県立茂木高等学校敷地,栃木県芳賀郡茂木町大字茂木字小堀２７０−２,栃木県,1435,149.95,1435,0,0,0,0,11362,都市計画区域外,都市計画用途地域指定なし,70,400
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,県立壬生高等学校敷地,栃木県下都賀郡壬生町大字藤井字西山１１９３先外,栃木県,2338737,629.55,2338737,0,0,0,0,27960,市街化調整区域,-,-,-
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,県立鹿沼高等学校敷地,栃木県鹿沼市万町字十万歳９４５−１先　外２筆,栃木県,8483873,793.98,8483873,0,0,0,0,176078,市街化区域,第一種住居地域,60,200
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,阿久津中学校第２グラウンド敷地,栃木県塩谷郡高根沢町大字中阿久津字吉原３９３先　外,高根沢町,37349,1495.15,37349,0,0,0,0,25773,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,関東財務局,前橋財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立片岡中学校敷地,群馬県高崎市片岡町１−１４−１,高崎市,185446584,11447.32,185446584,0,0,0,0,5654269,市街化区域,第二種住居地域 外,60,200
財務省,関東財務局,前橋財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立西小学校敷地,群馬県桐生市小曽根町１２４２−３,桐生市,754458,65.71,754458,0,0,0,0,10404,市街化区域,第一種住居地域,60,200
財務省,関東財務局,前橋財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立北小学校敷地,群馬県桐生市西久方町二丁目７７４番４外３筆,桐生市,2901733,373.14,2901733,0,0,0,0,62603,市街化区域,第一種住居地域,60,200
財務省,関東財務局,前橋財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立南小学校敷地,群馬県桐生市新宿二丁目５１２番３外８筆,桐生市,11421802,1143.39,11421802,0,0,0,0,225775,市街化区域,準工業地域,60,200
財務省,関東財務局,前橋財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立境野中学校敷地,群馬県桐生市境野町六丁目１６９６−３,桐生市,320348,43.36,320348,0,0,0,0,4932,市街化区域,第一種住居地域,60,200
財務省,関東財務局,前橋財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,陸上競技場敷地,群馬県桐生市元宿町１１４９−１先外３筆,桐生市,219566512,9783.64,219566512,0,0,0,0,7454983,市街化区域,第一種住居地域,60,200
財務省,関東財務局,前橋財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立境野小学校敷地,群馬県桐生市境野町六丁目１６２１−２,桐生市,1185438,192.82,1185438,0,0,0,0,20458,市街化区域,準工業地域,60,200
財務省,関東財務局,前橋財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立清流中学校敷地,群馬県桐生市東五丁目５６２−３先外,桐生市,1155002,92.48,1155002,0,0,0,0,14620,市街化区域,準工業地域,60,200
財務省,関東財務局,前橋財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立清流中学校敷地,群馬県桐生市東三丁目５７４−１先外４筆,桐生市,4964991,884.46,4964991,0,0,0,0,125206,市街化区域,準工業地域,60,200
財務省,関東財務局,前橋財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立広沢中学校敷地,群馬県桐生市広沢町四丁目字東前１８６４−７外１７筆,桐生市,12723493,1318.84,12723493,0,0,0,0,281481,市街化区域,第一種住居地域,60,200
財務省,関東財務局,前橋財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立太田小学校敷地,群馬県太田市本町３１番４外２筆,太田市,25347705,1385.01,25347705,0,0,0,0,592632,市街化区域,近隣商業地域,80,200
財務省,関東財務局,前橋財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立強戸小学校敷地,群馬県太田市天良町８５９番１２　外２筆,太田市,3767151,426.6,3767151,0,0,0,0,59167,市街化区域,第一種住居地域,60,200
財務省,関東財務局,前橋財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立強戸中学校敷地,群馬県太田市成塚町１１２４番３外１筆,太田市,2856801,412.84,2856801,0,0,0,0,36975,市街化区域,第一種住居地域,60,200
財務省,関東財務局,前橋財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立韮川小学校敷地,群馬県太田市台之郷町１０２６番２外２筆,太田市,10445614,1228.79,10445614,0,0,0,0,145997,市街化区域,第二種中高層住居専用地域,60,200
財務省,関東財務局,前橋財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立休泊小学校敷地,群馬県太田市龍舞町３８１６番５外１筆,太田市,4392564,656.21,4392564,0,0,0,0,45981,市街化調整区域,都市計画用途地域指定なし,70,200
財務省,関東財務局,前橋財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立西中学校敷地,群馬県太田市八幡町２４番１４外２筆,太田市,5860563,695.66,5860563,0,0,0,0,119798,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,前橋財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立宝泉小学校敷地,群馬県太田市由良町１７３８番８,太田市,4020539,517.72,4020539,0,0,0,0,57942,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,前橋財務事務所,一般会計,普通財産,国有財産特別措置法 第３条第１項第１号,市立宝泉東小学校敷地,群馬県太田市藤久良町１番２,太田市,5275877,744.38,5275877,0,0,0,0,114027,市街化区域,第一種中高層住居専用地域,60,200
