省庁名,部局名,部局所名,会計名,分類種類名,用途施設名称,所在地,口座別合計価格　（円）,土地数量　（u）,土地価格　（円）,建物数量（建）　（u）,建物数量（延）　（u）,建物価格　（円）,立木竹価格　（円）,工作物価格　（円）,不動産の信託受益権価格　（円）,地上権等数量,地上権等価格　（円）,都市計画区域,用途地域,建ぺい率,容積率
財務省,近畿財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,大阪府堺市西区浜寺公園町３−３１１、大阪府高石市羽衣２−９８０,319579421,2743.26,242386223,609.91,2086.26,75800232,983632,409334,0,0,0,市街化区域,第二種住居地域 外,60,200
財務省,近畿財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,大阪府枚方市北中振１−３４−１１,180027860,1739.96,165678991,349.14,1132.86,14313880,0,34989,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,近畿財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,大阪府枚方市中宮北町２０５−１,1258156971,18058.73,1078751401,2231.44,10455.82,170704016,993078,7708476,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,近畿財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,大阪府八尾市清水町１−１５,177877417,1167.78,177877417,0,0,0,0,0,0,0,0,市街化区域,近隣商業地域,80,300
財務省,近畿財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,大阪府堺市南区宮山台４−１−２,134757594,1726.12,121862345,219,1060.24,12735519,66563,93167,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,近畿財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,大阪府池田市空港２丁目１７９番４,947689520,22538.48,851954544,2427.64,8296.47,81733396,263160,13738420,0,0,0,市街化区域,準工業地域,60,200
財務省,近畿財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,大阪府大阪市東住吉区鷹合１−２７−９,91108958,427.68,83568672,134.05,384.3,6890480,0,649806,0,0,0,市街化区域,第二種中高層住居専用地域,60,200
財務省,近畿財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,大阪府大阪市東住吉区今川六丁目４番３５のうち,8714540,46.83,8714540,0,0,0,0,0,0,0,0,市街化区域,第一種住居地域,80,200
財務省,近畿財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,大阪府豊中市本町９—１１,53653771,287.49,46918368,142,286,6027494,0,707909,0,0,0,市街化区域,第一種低層住居専用地域,60,150
財務省,近畿財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,大阪府池田市石橋２丁目２７−１２,173688156,1247.65,159057907,457.37,882,14451929,0,178320,0,0,0,市街化区域,第二種住居地域,60,200
財務省,近畿財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,大阪府大阪市生野区勝山南３−８−３,177137588,1189.94,152571726,283.56,1091.96,24488922,0,76940,0,0,0,市街化区域,第一種住居地域,80,300
財務省,近畿財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,大阪府大阪市阿倍野区北畠２−６８,1076291333,5900.87,1062156600,1136.85,4757.00,11011855,111749,3011129,0,0,0,市街化区域,第二種中高層住居専用地域,60,200
財務省,近畿財務局,京都財務事務所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,京都府京都市中京区御池通西洞院西入石橋町４３８—５外１筆,742957096,1209.65,682605495,687.98,3224.75,56242851,0,4108750,0,0,0,市街化区域,商業地域,80,700
財務省,近畿財務局,京都財務事務所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,京都府京都市中京区柳馬場通二条下る等持寺町１５番　ほか１筆,665238130,2050.99,661124320,1116.68,2479.19,2,28573,4085235,0,0,0,市街化区域,商業地域,80,400
財務省,近畿財務局,京都財務事務所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,京都府京都市左京区松ヶ崎芝本町２０—１,563809854,1764.65,550683737,466.69,1414.96,12678200,0,447917,0,0,0,市街化区域,第一種低層住居専用地域,50,80
財務省,近畿財務局,京都財務事務所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,京都府京都市伏見区深草大亀谷万帖敷町３６９番２,250966937,2534.81,221542394,597.22,1691.38,27908757,128757,1387029,0,0,0,市街化区域,第一種低層住居専用地域,50,80
財務省,近畿財務局,京都財務事務所舞鶴出張所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,京都府京丹後市丹後町平小字小田１００９２番５,9385609,2229.04,9385609,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
財務省,近畿財務局,京都財務事務所舞鶴出張所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,京都府京丹後市峰山町丹波小字三町田８９０−４外１筆,20627563,1015.22,20627561,0,0,0,0,2,0,0,0,非線引,都市計画用途地域指定なし,60,200
財務省,近畿財務局,神戸財務事務所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,兵庫県洲本市由良町由良字大谷２５８９番４外１筆,25315178,1226.74,25044504,0,0,0,218679,51995,0,0,0,非線引,都市計画用途地域指定なし,60,200
財務省,近畿財務局,神戸財務事務所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,兵庫県神戸市垂水区上高丸３丁目２２５２−１８６４　外３筆,247818832,2432.29,194877528,274.14,924.12,49203556,0,3737748,0,0,0,市街化区域,第二種中高層住居専用地域 外,60,200
財務省,近畿財務局,神戸財務事務所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,職員等駐車場,兵庫県洲本市炬口１−１８,53211680,1229.94,53211673,0,0,0,0,7,0,0,0,市街化区域,準工業地域,60,200
財務省,近畿財務局,神戸財務事務所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,兵庫県神戸市垂水区多聞台２−２８,73151261,738.8,55213479,0,0,0,0,17937782,0,0,0,市街化区域,第一種低層住居専用地域,50,100
財務省,近畿財務局,神戸財務事務所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,兵庫県神戸市東灘区住吉山手７丁目１８７２−１９８,927031504,9711.90,844935301,1265.02,6199.20,79802820,17706,2275677,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,近畿財務局,神戸財務事務所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,兵庫県神戸市垂水区清水が丘２丁目６８−３３、６８−１００,346774948,5988.67,292853980,833.95,4019.45,47352220,171699,6397049,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,近畿財務局,神戸財務事務所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,兵庫県南あわじ市市市字堂免２２７−１,43256860,845.27,17308328,336.2,499.59,25404150,0,544382,0,0,0,都市計画区域外,都市計画用途地域指定なし,70,200
財務省,近畿財務局,神戸財務事務所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,兵庫県川西市久代四丁目９０ほか５筆,503205214,8492.58,458599320,836.51,3942.55,44080288,41522,484084,0,0,0,市街化区域,第二種中高層住居専用地域,60,200
財務省,近畿財務局,神戸財務事務所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,兵庫県尼崎市東園田町２−２２５,455690938,2458.66,441513869,514.97,822.17,14064820,0,112249,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,近畿財務局,神戸財務事務所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,兵庫県神戸市中央区新港町１１２,339522960,5774.20,339522960,0,0,0,0,0,0,0,0,市街化区域,準工業地域,60,200
財務省,近畿財務局,神戸財務事務所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,兵庫県神戸市東灘区森北町２−３７−１,114219500,339.35,103921525,136.68,546.72,9059279,0,1238696,0,0,0,市街化区域,第二種中高層住居専用地域,60,300
財務省,近畿財務局,神戸財務事務所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,兵庫県神戸市垂水区上高丸３丁目２２５２番１８５８外１筆,249527813,4190.78,226302120,863.14,3156.14,21025644,88053,2111996,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,近畿財務局,神戸財務事務所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,兵庫県西宮市一里山町２７−２,286879683,1489.51,270444372,417.84,1410.48,15064480,0,1370831,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,近畿財務局,神戸財務事務所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,兵庫県神戸市垂水区星陵台３−１０６４−１７２８外,168217473,1547.46,140116521,348.74,1427.86,25867936,0,2233016,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,近畿財務局,神戸財務事務所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,兵庫県西宮市上田西町１１−１５,128521183,989.98,126457075,287.53,1150.50,1447580,0,616528,0,0,0,市街化区域,第一種住居地域,60,200
財務省,近畿財務局,神戸財務事務所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,兵庫県西宮市枝川町１−２０,1294760964,11209.03,1210575240,1858.22,8803.34,77187225,262138,6736361,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,近畿財務局,神戸財務事務所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,兵庫県神戸市東灘区深江南町１−８０−６,257621611,1540.69,232919973,459.76,1491.01,24181910,0,519728,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,近畿財務局,神戸財務事務所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,兵庫県芦屋市浜町１０４−６,240049159,892.33,168512951,276.7,781.15,67845244,0,3690964,0,0,0,市街化区域,第二種中高層住居専用地域,60,200
財務省,近畿財務局,神戸財務事務所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,兵庫県神戸市東灘区魚崎西町１−４２０−３,114077178,1121.11,85764915,369.27,1223.48,28312248,0,15,0,0,0,市街化区域,準工業地域,60,200
財務省,近畿財務局,和歌山財務事務所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,和歌山県和歌山市中之島２２４９番、２２５０番,148049645,1603.31,148049645,0,0,0,0,0,0,0,0,市街化区域,商業地域,80,400
財務省,近畿財務局,大津財務事務所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,滋賀県大津市御幸町１１１番５,69601361,683.17,69601359,0,0,0,0,2,0,0,0,市街化区域,商業地域,80,400
財務省,近畿財務局,大津財務事務所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,オープンスペース等,滋賀県大津市御陵町７２番２０のうち,282482530,3183.80,282376217,0,0,0,106308,5,0,0,0,市街化区域,近隣商業地域,80,300
財務省,近畿財務局,大津財務事務所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,滋賀県大津市御幸町１１１番３外１筆,202963745,2049.74,202648375,0,0,0,0,315370,0,0,0,市街化区域,商業地域,80,400
財務省,近畿財務局,大津財務事務所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,オープンスペース等,滋賀県大津市御陵町７２−２０のうち,379650470,4280.57,379650470,0,0,0,0,0,0,0,0,市街化区域,近隣商業地域,80,300
財務省,中国財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,広島県安芸郡坂町鯛尾一丁目５７１０番１５外,79023723,1413.05,79023720,0,0,0,0,3,0,0,0,市街化区域,工業地域,60,200
財務省,中国財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,広島県広島市佐伯区楽々園６丁目１０６５−３３,65964779,785.49,65964779,0,0,0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,中国財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,広島県広島市東区牛田旭１−１３２−１７,22315882,247.82,22233419,0,0,0,0,82463,0,0,0,市街化区域,第二種中高層住居専用地域,60,200
財務省,中国財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,広島県広島市東区牛田旭１丁目１３２−１６外,96290267,959.87,86115697,0,0,0,0,10174570,0,0,0,市街化区域,第二種中高層住居専用地域,60,200
財務省,中国財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,広島県広島市南区宇品海岸三丁目４番１６１,130956446,1025.88,128235001,30.8,30.8,445672,0,2275773,0,0,0,市街化区域,準工業地域,60,200
財務省,中国財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,広島県広島市東区二葉の里３−４−１０,983987600,4555.92,983987600,0,0,0,0,0,0,0,0,市街化区域,近隣商業地域,80,300
財務省,中国財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,広島県広島市東区二葉の里３−４−９,45822316,212.16,45822316,0,0,0,0,0,0,0,0,市街化区域,近隣商業地域,80,300
財務省,中国財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,広島県広島市中区上幟町３−８,94802996,324.7,94617579,64.09,64.09,12848,92553,80016,0,0,0,市街化区域,近隣商業地域,80,400
財務省,中国財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,広島県広島市中区上幟町３−８,561529554,1915.91,558296175,221.48,221.48,1,3095080,138298,0,0,0,市街化区域,近隣商業地域,80,400
財務省,中国財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,広島県広島市中区平野町８−１,197432104,1184.67,181467750,126.87,126.87,1,15850330,114023,0,0,0,市街化区域,近隣商業地域,80,300
財務省,中国財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,広島県安芸郡坂町鯛尾１−５７０８−３４外,85759715,2066.41,85759714,0,0,0,0,1,0,0,0,市街化区域,工業地域,60,200
財務省,中国財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,広島県広島市安芸区船越南二丁目１９２０−２２,108863025,1468.50,88101189,378.52,1131.22,19309058,0,1452778,0,0,0,市街化区域,第一種住居地域,60,200
財務省,中国財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,広島県広島市佐伯区楽々園５丁目１０６７−６の一部,91215179,1447.86,91215179,0,0,0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,中国財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,広島県広島市東区牛田早稲田三丁目９１−１２８,2631368123,40398.29,2331671343,5029.23,22203.61,291619921,491741,7585118,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,中国財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,広島県広島市中区平野町７−４,508370720,2819.05,469839787,320.67,360.34,13109,38472888,44936,0,0,0,市街化区域,近隣商業地域,80,300
財務省,中国財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,広島県広島市中区吉島西三丁目８０７−５,566828491,5585.14,507315989,1275.50,4420.09,59168818,0,343684,0,0,0,市街化区域,第一種住居地域,60,200
財務省,中国財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,広島県広島市中区白島中町２−１外１筆,487234191,2675.70,453908424,535.65,2159.97,33152340,0,173427,0,0,0,市街化区域,第二種住居地域,60,300
財務省,中国財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,広島県広島市南区宇品東６丁目８６５番４,387166522,3886.56,361450080,793.6,2733.22,25387788,0,328654,0,0,0,市街化区域,第二種住居地域,60,200
財務省,中国財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,広島県広島市南区丹那町２−３,234213339,2267.46,217163714,414,940.56,7883472,8737751,428402,0,0,0,市街化区域,第一種住居地域,60,200
財務省,中国財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,広島県広島市佐伯区楽々園５−１０６７−１外,2735020308,36525.80,2481330722,7179.55,26353.16,245493352,987339,7208895,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,中国財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,広島県広島市東区牛田新町４−４−３,66007381,915.45,58510986,271.36,697.6,7454654,5710,36031,0,0,0,市街化区域,第二種中高層住居専用地域,60,200
財務省,中国財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,広島県広島市南区皆実町１—１８３—１,562675100,3742.24,545349150,754.03,2522.92,15691151,851323,783476,0,0,0,市街化区域,第二種住居地域,60,300
財務省,中国財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,広島県広島市西区観音新町３丁目２７６０番４,209515561,2144.68,184817799,424.34,1424.45,24347201,0,350561,0,0,0,市街化区域,第一種住居地域,60,200
財務省,中国財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,広島県広島市中区上八丁堀２−５,1944141082,8106.52,1808288990,1550.00,4709.06,92409471,19666874,23775747,0,0,0,市街化区域,商業地域,80,400
財務省,中国財務局,本局呉出張所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,広島県呉市宝町７−１１,16327239,244.38,16327239,0,0,0,0,0,0,0,0,市街化区域,準工業地域,60,200
財務省,四国財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,新居浜労働基準監督署庁舎敷地,愛媛県新居浜市一宮町一丁目甲８０５番１,61696180,677.98,61696180,0,0,0,0,0,0,0,0,市街化区域,商業地域,80,400
財務省,四国財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,香川県高松市錦町二丁目１６番２９,36072343,255.13,35978942,52.89,52.89,1,0,93400,0,0,0,非線引,第二種中高層住居専用地域,60,200
財務省,四国財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,香川県高松市宮脇町二丁目９９１番２,17755071,302.89,14544777,72.45,144.9,3101402,0,108892,0,0,0,非線引,第一種中高層住居専用地域,60,200
財務省,四国財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,香川県高松市宮脇町二丁目９６１番８,10236493,165.8,10236492,0,0,0,0,1,0,0,0,非線引,第二種中高層住居専用地域,60,200
財務省,四国財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,香川県高松市中央町２０番６,18315897,200.13,18315897,0,0,0,0,0,0,0,0,非線引,近隣商業地域,80,300
財務省,四国財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,香川県高松市宮脇町一丁目１８番７,14706951,154.81,14706950,0,0,0,0,1,0,0,0,非線引,第一種中高層住居専用地域,60,200
財務省,四国財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,香川県高松市木太町字夷村３４２９番１,170909738,5169.55,117865740,1104.88,4154.29,52674057,175990,193951,0,0,0,非線引,第一種中高層住居専用地域,60,200
財務省,四国財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,香川県高松市番町三丁目１７番１２,33170958,189.44,33170944,87.63,120.75,2,0,12,0,0,0,非線引,第二種中高層住居専用地域,60,200
財務省,四国財務局,松山財務事務所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,愛媛県西条市大町字受２５８番２外１筆,36951812,659.03,36951812,0,0,0,0,0,0,0,0,非線引,第二種住居地域,60,200
財務省,四国財務局,高知財務事務所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,高知県土佐清水市浜町２番２,10681039,449.12,10663420,0,0,0,0,17619,0,0,0,非線引,都市計画用途地域指定なし,70,300
財務省,四国財務局,高知財務事務所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,高知県安芸郡東洋町甲浦字唐人ヶ鼻７０８番１３外,22995,88.94,11465,0,0,0,0,11530,0,0,0,非線引,都市計画用途地域指定なし,40,0
財務省,四国財務局,高知財務事務所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,高知県宿毛市宿毛字三反地１７４８番３外１筆,79141453,1552.23,58696843,500.19,500.19,19477966,0,966644,0,0,0,非線引,近隣商業地域,80,200
財務省,九州財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,熊本県熊本市中央区大江三丁目２番５,158196886,1564.17,133398674,520.83,1484.24,22663362,0,2134850,0,0,0,市街化区域,第二種住居地域,60,200
財務省,九州財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,熊本県熊本市東区東町３丁目３番１４,306326989,7250.17,261006120,893.61,4404.18,43409811,568522,1342536,0,0,0,市街化区域,第二種中高層住居専用地域,60,200
財務省,九州財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,熊本県熊本市中央区大江４丁目２番５　外１筆,260575462,2299.06,260575460,0,0,0,0,2,0,0,0,市街化区域,商業地域,80,400
財務省,九州財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,熊本県熊本市東区栄町１８番,195276132,4133.41,178563312,808.53,2358.39,16445064,267735,21,0,0,0,市街化区域,第二種住居地域,60,200
財務省,九州財務局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,熊本県熊本市東区若葉３丁目２３番３　外１筆,111979058,1448.25,88954411,541.89,1751.89,22492991,0,531656,0,0,0,市街化区域,第二種住居地域,60,200
財務省,福岡財務支局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,旧宿舎及び敷地,福岡県福岡市中央区大手門２丁目１２８番２,410218057,1381.48,402640634,149.72,469.4,7577407,0,16,0,0,0,市街化区域,商業地域,80,400
財務省,福岡財務支局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,旧宿舎及び敷地,福岡県福岡市博多区相生町２丁目２６番１,166341420,1824.06,140963356,460.72,1332.20,24797837,0,580227,0,0,0,市街化区域,第一種住居地域 外,60,200
財務省,福岡財務支局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,旧宿舎及び敷地,福岡県福岡市中央区大濠２丁目７区５７番,448364561,1199.25,446944884,214.1,280.22,2,723692,695983,0,0,0,市街化区域,第一種住居地域,60,200
財務省,福岡財務支局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,旧宿舎及び敷地,福岡県福岡市早良区百道２丁目８０７番１８５,174753263,765.37,137307378,211.2,608.71,34627014,0,2818871,0,0,0,市街化区域,第二種住居地域,60,200
財務省,福岡財務支局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,旧宿舎及び敷地,福岡県福岡市早良区室見５丁目５番１９,111347411,772.58,110954849,252.18,701.44,4,0,392558,0,0,0,市街化区域,第一種住居地域 外,60,200
財務省,福岡財務支局,本局,財政投融資特別会計（特定国有財産整備勘定）,普通財産,旧宿舎及び敷地,福岡県福岡市中央区小笹１丁目１７区１１６番１５,125902506,1293.95,106067669,285.22,992.71,19436065,185633,213139,0,0,0,市街化区域,第一種中高層住居専用地域,60,150
財務省,福岡財務支局,本局小倉出張所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,旧庁舎敷地,福岡県北九州市小倉北区城内４６番１１外１筆,450340893,2949.96,450340893,0,0,0,0,0,0,0,0,市街化区域,商業地域,80,400
財務省,福岡財務支局,本局小倉出張所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,旧宿舎及び敷地,福岡県北九州市小倉北区堺町２−９５−４,60216132,584.39,51662997,205.55,514.62,7670200,0,882935,0,0,0,市街化区域,商業地域,80,600
財務省,福岡財務支局,本局小倉出張所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,旧宿舎及び敷地,福岡県北九州市小倉北区篠崎四丁目１５４６番１２５,40400288,946.26,34036972,138.25,473.55,6319006,11259,33051,0,0,0,市街化区域,第一種住居地域,60,200
財務省,福岡財務支局,本局小倉出張所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,旧宿舎及び敷地,福岡県北九州市小倉北区鋳物師町９５番１０外４筆,449713376,9563.93,410445619,1201.78,4453.75,38355332,63933,848492,0,0,0,市街化区域,準工業地域,60,200
財務省,福岡財務支局,佐賀財務事務所,財政投融資特別会計（特定国有財産整備勘定）,普通財産,旧庁舎敷地,佐賀県唐津市西唐津三丁目６８５２番,25316159,899.81,25316154,0,0,0,0,5,0,0,0,非線引,第一種住居地域,60,200
財務省,福岡財務支局,長崎財務事務所（壱岐・対馬分）,財政投融資特別会計（特定国有財産整備勘定）,普通財産,旧庁舎敷地,長崎県対馬市厳原町西里字影平１８—２,23169252,732.71,23169249,0,0,0,0,3,0,0,0,非線引,都市計画用途地域指定なし,70,200
財務省,沖縄総合事務局,財務部,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,沖縄県浦添市牧港４—５—１０,135306716,1939.14,102758906,463.76,1328.72,30177351,0,2370459,0,0,0,市街化区域,準工業地域,60,200
財務省,沖縄総合事務局,財務部,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,沖縄県那覇市西３−１５−３３,115684131,1647.55,100275495,325.6,687.94,14924486,0,484150,0,0,0,市街化区域,第二種住居地域,60,200
財務省,沖縄総合事務局,財務部,財政投融資特別会計（特定国有財産整備勘定）,普通財産,-,沖縄県那覇市松川２—２８０—９,72926940,913.71,63876552,111.19,326.27,9050375,0,13,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
