省庁名,部局名,部局所名,会計名,分類種類,所在地,口座別合計価格　（円）,土地数量　（u）,土地価格　（円）,都市計画区域,用途地域,建ぺい率,容積率,処理方法
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市保土ケ谷区和田１−２８１−１先,1407216,910.46,1407216,市街化区域,近隣商業地域,80,200,地方公共団体等において利用
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市保土ケ谷区和田１−２８１−１先,440968,243.96,440968,市街化区域,近隣商業地域,80,200,地方公共団体等において利用
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市保土ケ谷区和田２−１２４−１,16291227,139.42,16291227,市街化区域,第一種住居地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市保土ケ谷区新井町８５外２筆,109123521,2076.02,109123521,市街化調整区域,都市計画用途地域指定なし,50,80,当分の間入札実施が困難
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市保土ケ谷区月見台２４９−１,60195077,709.59,60195077,市街化区域,第一種低層住居専用地域,50,100,一般競争入札（売残）
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市保土ケ谷区東川島町６０−６１外１筆,45229460,443.35,45229460,市街化区域,第一種低層住居専用地域,50,100,一般競争入札（売残）
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市保土ケ谷区瀬戸ヶ谷町２２３−６,74808855,773.41,74808855,市街化区域,第一種住居地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市保土ケ谷区狩場町５３−１外１筆,30252723,197.75,30252723,市街化区域,準工業地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市保土ケ谷区鎌谷町１４２−３０外８筆,306697620,3525.26,306697620,市街化区域,第一種低層住居専用地域,60,100,一般競争入札（売残）
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市保土ケ谷区鎌谷町６０,19889657,936.45,19889657,市街化区域,第一種低層住居専用地域,60,100,当分の間入札実施が困難
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市磯子区上町１３−２のうち外,49593600,369,49593600,市街化区域,第一種住居地域,60,200,当分の間入札実施が困難
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市金沢区富岡東２−２５５５−１３５のうち,1448290384,22315.63,1448290384,市街化区域,第一種住居地域,60,200,地方公共団体等において利用
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市金沢区瀬戸４６２１−７外５筆,193563625,1679.54,193563625,市街化区域,工業地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市金沢区町屋町６−５,456735369,3093.91,456735369,市街化区域,近隣商業地域,80,300,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市金沢区長浜町,5716579751,482145.27,5716579751,市街化区域,工業専用地域,60,200,地方公共団体等において利用
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市金沢区鳥浜町１−２,209432936,4842.69,209432936,市街化区域,工業地域,60,200,国において利用
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市港北区大曽根２−４８８−６外１０筆,333560301,1599.15,333560301,市街化区域,第一種低層住居専用地域,50,100,地方公共団体等へ売払
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市港北区大豆戸町字塚田４６８,15879933,99.03,15879933,市街化区域,近隣商業地域,80,300,当分の間入札実施が困難
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市戸塚区上倉田町字水神ケ谷１９５７−５４,7678704,145.13,7678704,市街化区域,第一種中高層住居専用地域,60,150,一般競争入札（売残）
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市戸塚区上品濃１３−１,45618344,349,45618344,市街化区域,準住居地域,60,200,一般競争入札（売残）
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市戸塚区汲沢町字細田１０５４−２,7584186,125.85,7584186,市街化調整区域,都市計画用途地域指定なし,50,80,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市港南区日野南３−５３９９−１０外,421307080,2834.26,421307080,市街化区域,第一種中高層住居専用地域,60,150,一般競争入札（未実施）
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市港南区日野南３−５４８６−２３外,1743396360,15520.75,1743396360,市街化区域,第一種中高層住居専用地域,60,150,一般競争入札（未実施）
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市港南区日野６−４５１−６３,390760200,4824.20,390760200,市街化区域,第一種中高層住居専用地域,60,150,一般競争入札（未実施）
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市旭区今宿西町４６９−１,37449887,591.26,37449887,市街化区域,第二種住居地域,60,200,一般競争入札（未実施）
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市旭区南本宿町１２９−１外１筆,217023779,2859.04,217023779,市街化調整区域,都市計画用途地域指定なし,50,80,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市緑区寺山町字上ノ原５５０−３外２筆,114412446,767.91,114412446,市街化区域,第一種低層住居専用地域,50,100,一般競争入札（未実施）
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市緑区寺山町字上ノ原５５５−６外２筆,114740250,778.47,114740250,市街化区域,第一種低層住居専用地域,50,100,一般競争入札（未実施）
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市栄区桂町字中耕地２７９−３１,60352992,369.81,60352992,市街化区域,第一種住居地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市栄区笠間３−３９３−３,6610619,64.81,6610619,市街化区域,第二種住居地域,60,200,一般競争入札（未実施）
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市泉区和泉町字関島２５９５−２外１筆,9538518,863.51,9538518,市街化調整区域,都市計画用途地域指定なし,50,80,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市青葉区奈良町字杉山１８４３−１のうち,73736570,836.23,73736570,市街化区域,第二種中高層住居専用地域,60,150,当分の間入札実施が困難
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市青葉区奈良町字杉山１８４３−１３６,23258448,190.02,23258448,市街化区域,第二種中高層住居専用地域,60,150,一般競争入札（未実施）
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市青葉区奈良町１８４３−３,187521951,1846.27,187521951,市街化区域,第二種中高層住居専用地域,60,150,一般競争入札（未実施）
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県横浜市青葉区榎が丘７−１０,67923460,328.45,67923460,市街化区域,準住居地域,60,200,地方公共団体等において利用
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県川崎市川崎区大島３−２８−１８,13446874,63.82,13446874,市街化区域,第二種住居地域,60,200,一般競争入札（未実施）
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県川崎市幸区南幸町２−１０−１３,468174,46.64,468174,市街化区域,商業地域,80,400,当分の間入札実施が困難
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県川崎市高津区北見方１−２８８−３,56838724,292.26,56838724,市街化区域,準住居地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県川崎市高津区末長２−９３５−９,12954797,115.74,12954797,市街化区域,第一種低層住居専用地域,50,80,一般競争入札（未実施）
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県川崎市高津区溝口３−１２６−２５外２筆,20534384,78.25,20534384,市街化区域,近隣商業地域,80,300,一般競争入札（未実施）
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県川崎市多摩区三田２−３２４２−３１外１筆,13451432,91.85,13451432,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県川崎市多摩区枡形６−４５２４−２外１筆,475280190,4800.81,475280190,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県川崎市宮前区土橋７−２２−８,42543100,184.97,42543100,市街化区域,第一種低層住居専用地域,50,80,一般競争入札（未実施）
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県川崎市麻生区下麻生１−５９３外１筆,106536361,972.26,106536361,市街化区域,第一種低層住居専用地域,50,80,一般競争入札（売残）
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県川崎市麻生区片平１７６０−１,22887526,385.63,22887526,市街化調整区域,都市計画用途地域指定なし,40,80,一般競争入札（未実施）
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県川崎市麻生区王禅寺西７−２０９８−４外３筆,32348048,1184.98,32348048,市街化区域,第一種低層住居専用地域,40,80,当分の間入札実施が困難
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県川崎市麻生区百合丘３−１５−１外,386863050,3684.41,386863050,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県相模原市緑区中野字里ノ上１０４５−１８,4449918,74.05,4449918,市街化区域,近隣商業地域,80,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県相模原市緑区大島字中ノ原２７４４−１,9801000,253.65,9801000,市街化区域,第一種低層住居専用地域,50,80,一般競争入札（売残）
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県相模原市中央区すすきの町２４２７−９,333638690,2637.46,333638690,市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県相模原市中央区すすきの町２４２９−２,40779781,310.94,40779781,市街化区域,第二種住居地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県相模原市中央区すすきの町２６１６−１６２,25578841,196.78,25578841,市街化区域,第一種住居地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県相模原市中央区すすきの町２６１６−１７３,22092590,169.96,22092590,市街化区域,第一種住居地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県相模原市中央区上溝字乙六号４５５６−１,16161743,229.58,16161743,市街化区域,第二種住居地域,60,200,一般競争入札（未実施）
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県相模原市中央区上矢部１−４７９−６,17360903,221.22,17360903,市街化区域,第一種低層住居専用地域,50,80,一般競争入札（売残）
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県相模原市中央区上矢部１−５１１−１外１筆,12867910,230.36,12867910,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県相模原市中央区上矢部３３３３−１外,426723489,6619.46,426723489,市街化区域,都市計画用途地域指定なし,60,200,地方公共団体等において利用
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県相模原市中央区向陽町２１０１−３７,14118038,264.42,14118038,市街化区域,第一種住居地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県相模原市中央区田名字新宿下７４７４外２筆,4570000,1970.67,4570000,市街化調整区域,都市計画用途地域指定なし,50,80,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県相模原市南区文京１−７０３−１０,169848560,1054.96,169848560,市街化区域,第一種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県相模原市南区文京２−１２６−１１７,148139250,1021.65,148139250,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県相模原市南区新戸字下坂上５２９３−３,7132713,180.88,7132713,市街化区域,第一種低層住居専用地域,50,80,地方公共団体等へ売払
財務省,関東財務局,横浜財務事務所,一般会計,普通財産,神奈川県相模原市南区麻溝台８−２８９８−８,29151549,267.33,29151549,市街化区域,準工業地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市上町１−８−３外１筆,8248843,376.13,8248843,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（売残）
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市上町３−３２−２２外２筆,2033934,115.03,2033934,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（売残）
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市上町４−２１−２１外１筆,1578412,136.09,1578412,市街化区域,第一種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市上町４−４３−３８,915174,128.17,915174,市街化区域,第一種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市上町４−８１−５外２筆,20971090,365.35,20971090,市街化区域,第一種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市上町４−８１−５外２筆,190568,3.32,190568,市街化区域,第一種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市上町４−８１−５外２筆,67142,7.13,67142,市街化区域,第一種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市不入斗町４−１６−３,4632892,424.5,4632892,市街化区域,第一種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市不入斗町４−２９−１７,7103344,92.02,7103344,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（売残）
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市不入斗町４−３８−２,3026070,176.13,3026070,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（売残）
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市久比里２−３９９−２,40298,152.36,40298,市街化区域,第一種住居地域,60,200,一般競争入札（売残）
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市久里浜１−１０４８−１,340860,284.41,340860,市街化区域,工業専用地域,60,200,当分の間入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市久里浜１−１４０２外,262276567,2327.21,262276567,市街化区域,商業地域,80,400,当分の間入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市久里浜１−３８１−５のうち,507149760,6501.92,507149760,市街化区域,工業専用地域,60,200,当分の間入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市久里浜１−３８１−５のうち,329473495,3477.47,329473495,市街化区域,準工業地域,60,200,当分の間入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市久里浜１−３８１−５のうち外,164540178,5377.13,164540178,市街化区域,工業専用地域,60,200,当分の間入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市久里浜１−４１７−７外,335748420,7994.01,335748420,市街化区域,準工業地域,60,200,当分の間入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市久里浜６−６４２−１５外１筆,266983919,4237.84,266983919,市街化区域,第一種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市久里浜６−６４２−２４,372085561,5906.12,372085561,市街化区域,第一種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市久里浜７−１４３０−１のうち,163317054,1480.81,163317054,市街化区域,第一種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市久里浜７−１８−２,134479877,1493.64,134479877,市街化区域,準工業地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市久里浜９−２２６０−３のうち,240027870,2914.03,240027870,市街化区域,工業専用地域,60,200,当分の間入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市二葉１−２０５３−３,241922772,5169.29,241922772,市街化区域,第一種低層住居専用地域,40,80,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市佐野町３−５０−３,61003097,1094.72,61003097,市街化区域,第一種中高層住居専用地域,60,200,当分の間入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市佐野町４−４９−１４外１筆,3061184,134.95,3061184,市街化区域,第一種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市内川２−１０３３−１,71977315,2990.00,71977315,市街化区域,工業専用地域,60,200,当分の間入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市坂本町２−３０−１４,3969379,265.04,3969379,市街化区域,第一種中高層住居専用地域,60,200,当分の間入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市大津町５−１１−３,41567248,428.44,41567248,市街化区域,第一種住居地域,60,200,当分の間入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市大矢部３−６９１−１１外２筆,12746200,178.2,12746200,市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市富士見町２−２５−１８,3563201,104.18,3563201,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市富士見町３−６３−３,1588220,120.26,1588220,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（売残）
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市小矢部１−１４５４−７,45875382,363.77,45875382,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（売残）
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市小矢部４−９２７−１,26157969,281.45,26157969,市街化区域,第一種低層住居専用地域,40,80,一般競争入札（売残）
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市岩戸１−１７５外３筆,59851487,2258.67,59851487,市街化区域,第一種低層住居専用地域,40,80,一般競争入札（売残）
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市平作８−３４６１−１,24080012,1969.19,24080012,市街化区域,第一種中高層住居専用地域,60,200,当分の間入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市平作８−３４６１−１２,39170552,673.95,39170552,市街化区域,第一種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市平作８−３５３５−２１,152484,78.05,152484,市街化区域,第一種中高層住居専用地域,60,200,地方公共団体等において利用
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市武３−３５３７外２３筆,183894595,3897.00,183894595,市街化調整区域,都市計画用途地域指定なし,30,50,当分の間入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市汐入町１−２５−５外１筆,5334991,97.71,5334991,市街化区域,第一種中高層住居専用地域,60,200,当分の間入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市汐入町３−２１−１４外４筆,20526843,293.63,20526843,市街化区域,第一種中高層住居専用地域,60,200,当分の間入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市汐入町３−４０−５,1773540,162.5,1773540,市街化区域,第一種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市汐入町３−４０−６,2794092,256.01,2794092,市街化区域,第二種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市汐入町３−６８−１２外１筆,3314796,275.47,3314796,市街化区域,第一種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市汐入町３−６８−１６,2145119,178.27,2145119,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（売残）
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市汐入町５−１４−１,4203789,403.81,4203789,市街化区域,第一種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市汐入町５−１７−８,1945747,303.62,1945747,市街化区域,第一種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市汐入町５−４５−１１,857530,149.42,857530,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（売残）
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市汐入町５−７０−８のうち,604564,81.48,604564,市街化区域,第一種中高層住居専用地域,60,200,当分の間入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市汐見台３−３２−２２５,52991107,554.66,52991107,市街化区域,第一種低層住居専用地域,40,80,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市汐見台３−３２−２２７,35582889,367.44,35582889,市街化区域,第一種低層住居専用地域,40,80,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市池上１−４００８,123991968,1866.00,123991968,市街化区域,第一種住居地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市浦賀１−７０−１,174025483,2210.83,174025483,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市浦賀１−２４−１外１筆,18846427,231.23,18846427,市街化区域,第一種住居地域,60,200,一般競争入札（売残）
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市浦郷町１−７４−７,5478449,63.99,5478449,市街化区域,第一種住居地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市浦郷町３−６１−３外７筆,80610019,1117.79,80610019,市街化区域,第一種住居地域,60,200,地方公共団体等において利用
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市浦郷町４−１０−１１,12299578,224.96,12299578,市街化区域,工業地域,60,200,地方公共団体等において利用
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市田戸台１２−１３,44279514,663.92,44279514,市街化区域,第一種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市田戸台１２−１８,47341757,390.75,47341757,市街化区域,第一種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市田戸台１２−２４外３筆,145509566,1391.85,145509566,市街化区域,第一種中高層住居専用地域,60,200,当分の間入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市田戸台１２−８,61131311,525.59,61131311,市街化区域,第一種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市田戸台２９−２外２筆,72230183,690.03,72230183,市街化区域,第一種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市田戸台５５−３のうち,3423715,338.78,3423715,市街化区域,第一種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市田浦港町無番地のうち,162673536,4236.29,162673536,市街化区域,工業地域,60,200,当分の間入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市田浦港町１２７９−５,94553935,1891.23,94553935,市街化区域,工業地域,60,200,当分の間入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市田浦港町１４０７−５,279313968,7508.44,279313968,市街化区域,工業地域,60,200,当分の間入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市田浦町１−３１−１４,2120330,287.83,2120330,市街化区域,第一種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市田浦町６−１１−４０,2569228,196.18,2569228,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市田浦町６−１１−４１外１筆,121687443,5864.50,121687443,市街化区域,第一種中高層住居専用地域,60,200,当分の間入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市船越町１−３６−１,102280724,1286.00,102280724,市街化区域,第一種住居地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市西浦賀５−３５−４,23392451,497.7,23392451,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（売残）
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市西逸見町１−８５−２０外,17177886,807.07,17177886,市街化区域,第一種住居地域,60,200,直ちに入札実施が困難
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市西逸見町２−２２−２,17590578,307.09,17590578,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（売残）
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,神奈川県横須賀市西逸見町２−８０−５外１筆,1820432,151.23,1820432,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（売残）
