20102,2016,総務省,15-07,小売物価統計調査システムの更改,政府全体の取組として、デジタル新時代に向けた新たな戦略～三か年緊急プラン～（平成21年４月９日ＩＴ戦略本部）に基づき整備が進められている、政府共通プラットフォームに本システムの基盤機能を統合するために必要なシステム改修及び移行業務を実施する。また、併せて、第Ⅱ期公的統計の整備に関する基本的な計画（平成26年３月25日閣議決定）に基づいた「オンライン調査の推進」への取組として、①現状オンライン化されていない調査品目の調査機能を本システムへの統合、②現状システム化されていない調査対象となる財・サービスに係る規定（銘柄）に係る情報を管理するデータベース機能の統合、③複雑・多様化する社会・市場において、消費者物価指数（CPI）の精度を維持するためのデータチェック機能及び審査用帳票出力機能等の拡充、④調査員端末（タブレット端末）の障害復旧支援機能の拡充など、小売物価統計調査の調査業務の効率化に資するための機能拡充に係るシステム改修を実施する。,継続,小売物価統計調査は、国民の消費生活上必要な支出の対象となる商品の小売価格、サービスの料金及び家賃を全国的な規模で調査して、毎月の物価水準の変動を測定するための消費者物価指数（CPI）、物価の構造を捉えるための地域別、事業所の形態別等の物価、その他物価に関する基礎資料を得ることを目的として実施されている。また、毎月、小売物価統計調査から作成される消費者物価指数（CPI）は、経済・金融政策の重要な指標として活用されているほか、年金額改定に活用されるなど、我が国の重要な物価指標として広範に利用されている。,小売物価統計調査システムは、小売物価統計調査の調査データ（価格）の取集、審査を行うためシステムであり、全国約260の市町村における約３万の店舗・事業所及び２万８千の借家世帯から、約500品目の商品・サービスの価格の調査に利用されている。現行システムは、平成24年10月から運用されており、統計局職員及び都道府県職員が用いるWebアプリケーション及び実査を行う調査員がタブレット端末上で利用する業務アプリケーション等によって構成されており、毎月の調査データの取集に必要不可欠なものである。,2015,2016,134352000,325839000
20103,2016,総務省,14-17,家計調査のオンライン化（仮称）,「平成25年度統計法施行状況に関する審議結果報告書（未諮問基幹統計確認関連分）」（平成27年３月31日内閣府統計委員会）において、家計調査について記入者負担の軽減が求められている。記入者の負担軽減を念頭に置き、電子家計簿のオンライン化やスマートフォンを使った入力の導入に向けて開発したアプリケーションを利用して、使い勝手などの利便性検証を行う。利便性検証の結果に基づき、オンライン調査システムの実用化に向けた改修を実施する。なお、改修したオンライン調査システムは、政府統計共同利用システムにおいて本番運用することを想定している。,新規,家計調査は、国が行う重要な統計として、「統計法（平成19年法律第53号）」による「基幹統計」に指定され、統計法に基づいて公布された「家計調査規則（昭和50年11月12日総理府令第71号）」に従って調査を実施している。国民生活における家計収支の実態を把握し、国の経済政策・社会政策の立案のための基礎資料を提供することを目的としており、調査結果は、月例経済報告の個人消費動向の判断、国民経済計算の四半期別速報（ＱＥ）の基礎データ、給与所得者の必要経費の試算など各種税制の検討や基礎年金額、生活保護基準、標準生計費など社会保障政策の検討の基礎資料のほか、地方における特産品による観光、町おこしにも利用されている。,家計調査は、毎月実施している標本調査であり、国勢調査の結果に基づき、市町村を地方、都市階級に分けた上で調査対象地域を抽出し、選ばれた調査対象地域の世帯名簿を作成し、無作為で調査世帯を選定する。調査対象として選ばれた世帯において調査期間中に回答された紙の調査票（家計簿（６か月間）、年間収入調査票、貯蓄等調査票）を、統計調査員及び都道府県が取集・内容審査を行い、統計局に提出される。統計局では、都道府県から提出された調査票を集計・審査し、その集計結果を公表している。,2014,2017,44820000,143444000
20104,2016,総務省,14-04,統計におけるオープンデータの高度化の推進,平成25年度から統計のオープンデータの高度化の取組を着実に進め、26年度にはe-Statにおいて、API機能や統計GISの強化された機能【ｊSTATMAP】の提供を開始するなど、着実に成果を挙げている。27年度は、国勢調査等の統計データをオープンデータの公開度で最高ランクのレベルであるＬＯＤ（LinkedOpenData）にて提供する先進的な取組として、「オープンデータモデル事業」を福井県、同県全市町村等と実施するとともに、LODを作成する際の基データとなる統計情報データベースの拡充も実施しているところ。28年度もこれらの機能の安定的な提供や利用促進、データ拡充等を図るとともに、統計オープンデータの高度化・先進化にも取り組むため、①「オープンデータモデル事業」の成果を検討し、その結果を踏まえ、統計データのＬＯＤでのデータ提供や手引き書の策定②統計情報データベースのデータ拡充等③統計オープンデータの高度化の基盤である政府統計共同利用システムのシステム更改に向けた設計・開発を実施する。,継続,「統計調査等業務の業務・システム最適化計画」（2006年3月31日各府省情報化統括責任者（CIO）連絡会議決定）に基づき、以下の①から④までの基本理念を達成するため、政府統計共同利用システムを整備するなど、統計調査に係る業務・システムの最適化を推進しているところ。また、「世界最先端ＩＴ国家創造宣言（平成27年6月30日閣議決定）」に基づき、⑤の統計におけるオープンデータの高度化に取り組んでいるところ。①調査対象者の負担の軽減を図りつつ、利便性の高い、秘密の保護に留意した報告方法を提供し、統計の精度向上に寄与すること②行政機関の違いを意識させることのない便利で使いやすい統計の利用環境を、国際的な標準の動向を踏まえつつ整備し、行政機関内の情報共有及び国民等への情報提供の充実を図ること③各府省で整備する情報システムの集約を図り、政府全体として効率的なシステム投資を図るとともに、システム運用業務の効率化を図ること④統計の精度確保に留意し、業務処理方法の見直し、外部委託等による業務の簡素化・合理化を図り、公表の早期化に努めること⑤政府統計共同利用システムサブシステムe-StatでのAPI機能や小地域に特化した統計GIS機能（jSTATMAP）を提供し、統計におけるオープンデータの高度化を推進すること,政府統計共同利用システムは、次に掲げるシステムにより構成され、それぞれの機能により企画、実査準備、実査、審査、集計、公表・提供の各業務を処理している。①標準地域コード管理システム：統計調査時点等における市区町村及び各時点の変遷を把握するため、標準地域コードを管理等する機能（企画）②事業所母集団データベース：事業所・企業等の母集団情報を管理する機能、各府省が実施した統計調査の被調査履歴を管理する機能（企画）③調査項目標準化データベース：統計調査に用いる調査項目及び調査票情報を収録・検索する機能（企画）④オンライン調査システム：統計調査の回答をオンラインで受付・処理等する機能（実査、審査）⑤統計表管理システム：各府省における統計調査結果の統計表を一元的に登録・管理する機能（公表・提供）⑥統計情報データベース：データベース化された統計調査結果の統計表を一元的に登録・管理する機能（公表・提供）⑦統計地理情報システム：統計情報を地図上に表示するなど統計情報の地理的な表示、分析を可能とする機能（公表・提供）⑧地域統計分析システム：都道府県及び市区町村等単位で、統計データによる時系列表示や地域間比較等の地域分析等を可能等する機能（公表・提供）⑨標準統計分類データベース：「日本標準産業分類」、「日本標準職業分類」等の検索を可能とする機能（企画）⑩政府統計の総合窓口（ｅ-Ｓｔａｔ）：①、③、⑤～⑨の機能を利用者が利用する際の総合窓口機能（公表・提供）,2014,2017,395367000,1073287000
20108,2016,総務省,16-09,統計調査系システムの更改,本システムについては、平成28年12月末をもって運用開始から約6年が経過し、サーバー等のハードウェアの保守期限終了により、ハードウェアの修理が困難となる。また、OS等のソフトウェアについても十分なセキュリティを担保するために最新のソフトウェアに更改する必要がある。上述の背景をふまえ、本システムを対象とし、機能改修を実施するとともに、更なるコスト削減を図るため、平成27年度に消防庁共通インフラ基盤に構築予定となる仮想化基盤へ移行する。また、内部事務処理系システムのサブシステムである有床診療所防火対策自主チェックシステムを本システムのサブシステムとして統合する。,新規,消防庁は、電子政府構築計画（2003年各府省CIO連絡会議決定）に基づき、「消防防災業務の業務・システム最適化計画」（平成20年３月総務省行政情報化推進委員会決定、平成24年３月改定）に基づき最適化を推進していくこととしている。この中で、行政事務のICT化に対応するため、各種統計報告業務のオンライン処理を可能とする統計調査系システムの開発を行い、集計処理の迅速化を図るとともに、都道府県、市町村及び消防本部において集計データの活用による情報の共有化を図る。,消防統計調査業務は、全国の都道府県、市町村・消防本部等から収集した統計データを迅速・的確に収集・整理することにより、都道府県、市町村・消防本部への速やかな情報提供、各種施策への反映を行う業務であり、取扱うデータの特性等により以下の10業務に区分される。【消防統計調査業務】①火災報告等調査業務、②防火対象物実態等調査業務、③救急・ウツタイン様式調査業務、救助調査業務、④危険物規制事務調査業務、⑤危険物に係る事故及びコンビナート特別防災区域における事故の報告調査業務、⑥石油コンビナート等実態調査業務、⑦消防防災・震災対策現況調査業務、⑧緊急消防援助隊登録管理業務、⑨防災・危機管理セルフチェック業務、⑩有床診療所防火対策自主チェック業務,2016,2016,178218000,178218000
20117,2016,法務省,12-01,法務本省内ＬＡＮシステム等の更新整備,法務本省内ＬＡＮシステム等（以下「本省内ＬＡＮ等」という。）は，平成７年度の構築から１８年目を迎えているところ，省内に敷設したＬＡＮ回線が経年により老朽化及び陳腐化し，交換の必要性が生じている。また，本省内ＬＡＮ等を構成する機器のうち，主要機器については，リース期間満了後も再リースするなどして，継続的に使用してきたものの，フロアスイッチ等の重要な機器について，平成２６年度にメーカの保守期限が到来することとなる。さらには，ファイルサーバ等の記憶容量不足，セキュリティ対策強化の必要性等の問題が生じている。また，本省内ＬＡＮ等は現行業者が独自に開発を行ったシステムであり，本省内ＬＡＮ等に精通している現行業者でなければ安全・確実に業務遂行ができない状況にある。そこで，上記問題点を解決するために，平成２６年度にサーバ機器等を一斉に更新整備するとともに，包括的な本省内ＬＡＮ等の運用管理業務を実施することで，公共調達における競争性・透明性を確保し，運用管理業務の更なる経費節減を図った上で，情報セキュリティ対策の強化も合わせて図ることにより，安定した本省内ＬＡＮ等の運用を実現する。さらに，「緊急対応策等の実施等について」（平成２７年７月１日サイバーセキュリティ対策推進会議議長指示）を踏まえた必要な対策を行うとともに，高度サイバー攻撃に対するより一層のセキュリティ対策の強化を図る。,継続,行政情報化推進基本計画（平成6年12月25日閣議決定）に基づき，省内における情報共有の迅速化，事務におけるペーパーレス化の推進等を実現するために構築された府省内ＬＡＮである。,情報共有の迅速化及び事務のペーパーレス化の推進等を実現するためのファイルサーバ及びグループウェアサーバ（電子メール機能を含む。）等の各種サーバ及び端末を接続した法務本省における通信基盤（省内ＬＡＮ）である。また，法務本省及び法務省情報ネットワークの接続機関に対する電子メール交換，インターネット接続（法務省ホームページ等の情報提供サーバの通信基盤機能を含む。）及び政府共通ネットワーク接続等のゲートウェイ機能を実現している。,2012,2018,112792000,1302125000
20118,2016,法務省,11-01,法務省情報ネットワークの更新,法務省情報ネットワーク（法務省NW）は，構築から既に８年が経過し，９割以上の拠点に設置された通信機器の保守期限が平成２５年度に到来するところ，法務省NWが複数の情報システムの通信基盤であることに鑑み，保守体制を確保する必要性があることから，更新作業を実施した。また，費用対効果の観点から，更新の際にしか実施不可能である情報セキュリティ対策の維持・強化（暗号方式の危殆化に伴う情報漏えいリスク対応及び通信盗聴等対応（メタル回線の光化））及び災害対策（通信回線の二重化）についても合わせて対応する必要があるため実施するとともに，法務省NWの継続的・安定的なサービスの提供には，通信回線と通信機器の一体的な運用が不可欠であることから，通信回線についても更新を行った。さらに，これら個別システムの事情によるアクセス回線の帯域増速及び庁舎移転，統廃合等に係る各種作業を実施する。加えて，平成２７年度と同様に，アクセス回線の帯域増速及び庁舎移転，統廃合等が平成２８年度に予定されており，これらに係る各種作業を実施する。,継続,本省と，所管各庁（法務局，地方法務局，最高検察庁，高等検察庁，地方検察庁，矯正管区，矯正研修所，刑務所，少年刑務所，拘置所，少年院，少年鑑別所，婦人補導院，地方更生保護委員会，保護観察所，地方入国管理局等，主に都道府県単位で地方拠点となる機関を指す。）及びその出先機関（支局，支部，出張所等を指す。以下同じ。）を接続した広域ネットワークであり，セキュリティを維持・強化しつつ，コスト抑制の下で内部管理業務等を含めた行政の情報化及び業務・システムの最適化に必要な回線容量の拡張とネットワークに接続する機関の拡大を推し進め，安全性，信頼性，利便性の確保及び個人情報の保護を図ることを基本理念としている。,複数の情報処理システム（各局等の個別システム及び府省共通システム）を稼動させるための通信基盤である。,2011,2017,30258000,149159000
20120,2016,法務省,14-08,刑事情報連携データベースの構築等,本事業は新たな業務・システム構築案件であることに加え，我が国における刑事情報連携データベースの中長期的な再犯防止対策へのビジョンやロードマップを検討・作成し，将来的に必要以上の追加投資を招かないようにするため，システムの構築に先だって，専門業者による調査・調達支援を受けているところである。投資内容は新たな業務・システム構築として，刑事情報連携データベース（調査研究等経費，設計・開発経費，プロジェクト管理支援等含む）及び分析環境の構築を必要とし，また，当該システムとの連携を行うために，各局部課システムである，検察総合情報管理システム，事件管理システム，矯正総合情報通信ネットワークシステムそれぞれに開発又は改修が必要となる。,継続,平成２４年７月に犯罪対策閣僚会議で決定された「再犯防止に向けた総合対策」に基づき，①対象者の特性に応じた指導・支援の強化，②社会における「居場所」と「出番」の創出，③効果検証等を踏まえた新たな対策の検討・実施，④広く国民に理解され，支えられた社会復帰の実現などの刑務所出所者等の総合的な再犯防止対策を推進。なお，上記総合対策には，「関係機関が個々の対象者に対し一貫性のある処遇を行うとともに，実施された処遇の効果を事後的に検証し，更に効果的な対策につなげるため，刑事手続等の各段階におけるデータ収集の在り方等について検討するとともに，保有している各種資料，データベース等の利活用も含め，広範かつ有機的な情報連携体制を構築する」ことが盛り込まれている。さらに，平成２５年１２月に閣議決定された「世界一安全な日本」創造戦略においては，関係機関が個々の対象者に対し一貫性のある処遇を行うとともに，実施された処遇の効果を検証し，更に効果的な対策につなげるため，刑事手続の各段階において収集されたデータを利活用することや，関係機関における広範かつ有機的な情報連携のための体制を構築することが明記。,再犯防止対策を推進するために，検察庁，矯正施設，保護観察所等がそれぞれ保有する対象者の情報のうち相互利用に適する情報を共有し，一元的に管理する刑事情報連携データベースを開発・構築した上，それぞれの機関における個々の対象者の処遇等において当該情報を最大限に有効活用して最適な働きかけを行うことはもとより，各機関及び法務総合研究所において，当該データベースを利用し，再犯リスク要因や改善更生促進要因を分析，把握した上，再犯リスク要因に対して的確な働きかけを行うための施策や改善更生要因を促進させるための施策を立案し，充実させるとともに，それぞれの施策が再犯防止に真に効果があるかを検証し，効果的と認められる施策を重点的，集中的に展開する。,2014,2016,308791000,959360000
20124,2016,法務省,12-02,登記情報システムの整備,現行の登記情報システムの機器等については，平成２９年度以降順次リース期間の満了を迎えることとなるため，平成３０年度から次期システムへの更改を行っていく必要があるところ，平成２７年度においては更改に向けた要件定義作業を行っており，平成２８年度は当該要件定義作業を踏まえ，更なる運用経費削減を図るとともに，利用者視点や業務改革を踏まえた次期システムの設計・開発を行う。また，法令改正等に伴う事務処理方式の変更に対応し，適正な業務の遂行を可能とするため，(1)情報部再創成を登記情報端末において可能とするための仕様変更，(2)登記情報の電子データの出力作業を証明書等発行業務の受託者が行うことを可能とする仕様変更等を行う。,継続,不動産取引の安全と円滑に資する不動産登記，企業取引等の秩序の維持に資する商業・法人登記等に関する事務を処理する上で不可欠な登記情報システムの安定的な運用を図ることにより，登記所における適正かつ効率的な業務の遂行を維持するとともに，インターネットを利用した登記情報の提供や，最寄りの登記所から全国の登記事項証明書等の取得を可能とするなどの社会のニーズに対応した行政サービスを維持しつつ，更なる向上を図るため，本システムの運用・管理を適切に行うことを目的とするものである。,登記手続における申請書の受付，申請書及び添付書類の調査，登記すべき事項・内容を決定した上での登記情報システム内部での仮登録，登記の申請の受理・不受理について，登記官による最終的な審査を行い，登記事項を確定した上で，登記の実行（登記簿への登記事項の記録），登記された事項を公示するための登記事項証明書等の発行まで，一連の処理を登記情報システムを用いて電子的に処理している。,2012,2019,2072614000,13675322000
20125,2016,法務省,13-02,地図情報システムの刷新等,現行の地図情報システム機器の賃貸借期間が平成２７年３月から順次満了するため，再リースを考慮しても，平成２８年度中には次期地図情報システムへのリプレースを実施する必要があるところ，リプレースに際しては，現行のクライアントサーバ型のアーキテクチャを見直し，最新の情報通信技術を活用し，Ｗｅｂ型に再構築するとともに，登記情報システムとの端末装置の共有化を図り，運用経費を縮減する予定である。このため，平成２５年度にWeb型のアーキテクチャにおいて端末の共有化を実現するための技術的検証を行い，次期地図情報システムにおいて採用する最適な処理方式についての検討を行ったところであり，平成２６年度は検討結果を基に，具体的なプログラム設計，システムアプリケーション開発等を行った。平成２７年度は，引き続き詳細設計・開発を行うほか，次期地図情報システム機器等を導入して各種テストを実施し，平成２８年度にはデータ移行等システム切替えに係る各種作業を行う予定である。,継続,登記所に備え付けられている不動産登記法（平成１６年法律第１２３号）に定める地図及び地図に準ずる図面（以下「地図等」という。）並びに同法に定める土地所在図，地積測量図，建物図面，各階平面図及び地役権図面（以下「各種図面」という。）を電子化し，コンピュータシステム（地図情報システム）を用いて処理することにより，登記所における地図管理業務の適正かつ効率的な遂行を可能とする。また，登記記録を処理する登記情報システムと連携することで，登記情報と地図情報の一体的な処理を可能としつつ，インターネットを利用した地図等及び各種図面に係る情報の提供や，最寄りの登記所から全国の地図等及び各種図面の証明書の取得を可能にするなどして国民サービスの向上を図る。,地籍調査等の成果として提出される地図（電子データ）を新たに登録するほか，分筆登記等の表示に関する登記申請において，登記情報システムで受け付けた情報を取得し，調査を行った上，分筆線の記入等の地図の編集や提出された各種図面を新たに登録するなどコンピュータシステムにより事務処理を行う。加えて，登録・管理している地図等及び各種図面について，登記情報システム，登記・供託オンライン申請システム及び登記情報提供システムと連携することでインターネットによる情報の公開を行うなど行政サービスの向上に資するものである。,2013,2016,1200287000,5529056000
20126,2016,法務省,14-03,オンライン登記申請システムの整備,現行機器の賃貸借期間が平成２７年３月に満了し，現在再リースを行っているところ，当該再リース期間の終わる平成２８年３月までに次期システムへのリプレースを実施する必要がある。また，当該リプレースに当たっては，ハードウェア構成を見直し，運用経費を縮減するとともに，システム利用者の利便性の向上を図る必要がある。このため，ハードウェア統合に必要となる設計・開発を行うとともに，引き続き利用者からの改善要望について必要な改修等を行うもの。,継続,不動産登記法（平成16年法律第123号）第16条，第18条，第119条第1項，不動産登記規則（平成17年法務省令第18号）第194条第3項，会社法（平成17年法律第86号）第907条，商業登記法（昭和38年法律第125号）第10条，第12条，第14条等の規定に基づき，国民の利便性の向上を図るため，不動産登記，商業・法人登記等の登記申請や証明書請求等の登記関係手続について，インターネット等を利用したオンラインによる申請（請求）を行うことを可能とする環境を整備するとともに，オンライン登記申請システムの安定的な運用を図る。,登記・供託オンライン申請システムは，不動産登記制度及び商業・法人登記制度等における登記申請や登記事項証明書の請求をインターネットを利用してオンライン申請をする申請人に対してソフトウェア（申請用総合ソフト）及びＷｅｂページ（かんたん証明書請求・供託かんたん申請）を提供している。これにより，申請人は，当該ソフトウェア又はＷｅｂページを利用して，申請情報の作成，電子署名の付与，電子納付等申請に必要な一連の事務処理を行うことができ，申請後においても，当該ソフトウェア又はＷｅｂページにおいて，登記所等における処理状況の確認を行うことができるほか，登記所からの補正通知等の連絡や登記識別情報等の電子公文書の受領を行うことができる。また，これらの申請について，登記・供託オンライン申請システムは，登記情報システムや地図情報システムのほか，政府認証基盤，歳入金電子納付システムといった関連システムと連携して，運用されている。なお，登記ゲートウェイシステムは，オンライン登記申請を行う際に，登記情報システムと連携して，申請情報を作成する際に必要となる不動産物件情報や会社・法人情報の検索を行うためのシステムである。,2014,2016,160271000,2438916000
20127,2016,法務省,15-01,戸籍事務における番号制度対応のための業務・システムの在り方に係る調査研究,戸籍事務については，マイナンバーの利用範囲には含まれていないところ，年金事務等の戸籍を確認する必要のある行政手続について，効率化を十分に図ることができない現状にあることから，創造宣言及び同工程表にも利活用範囲拡大の検討対象として取り上げられている。戸籍事務においてマイナンバーを利用するためには，約１，８００の市区町村において個別に構築されている戸籍情報システムを改修する等の措置が必要となるが，創造宣言において，システムの更改時期等に合わせて業務改革（ＢＰＲ）を徹底することとされていることから，改修等の措置に併せて，番号制度を利用した業務改革についても実施する必要がある。前記のとおり，戸籍情報システムは，約１，８００の市区町村において個別に構築されている現状にあることから，番号制度の円滑な導入に向けた方策や業務改革の内容等を検討するに当たっては，既存業務への影響調査を含む詳細な業務分析や各市区町村のシステム更改時期等を踏まえた上で，クラウド化を含めたシステム再構築の実現可能性，投資対効果の検討等を行う必要がある。そこで，戸籍事務にマイナンバーを導入するための業務・システムの在り方について，調査研究を実施し，その結果を踏まえ，制度の改正やシステムの設計・開発等を実施し，戸籍事務の番号制度への対応を円滑に進める。,継続,戸籍法（昭和２２年法律第２２４号）に基づき，人の親族的身分関係（氏名，性別，出生に関する事項，親子関係，夫婦関係，死亡に関する事項等）を各市区町村に備えられた戸籍に登録，公証する制度。戸籍事務の管掌者は市区町村長とされ（戸籍法第１条第１項），戸籍事務は法定受託事務（地方自治法（昭和２２年法律第６７号）第２条第９項第１号，戸籍法第１条第２項，第４条）として各市区町村で実施されている。全国で統一した事務処理を実施するため，国の関与が法定されており，法務大臣の基準制定（戸籍法第３条第１項），法務局長等の求報告，助言，勧告及び指示（同条第２項）を通じて，戸籍事務の適正迅速な処理を図ることとされている。,戸籍事務を処理するためのシステムは，法務省において標準的な仕様を定めており，当該仕様に対応したシステムを各市区町村が個別に導入している（平成27年4月1日現在で約98％の市区町村において導入）。同システムでは，戸籍制度における届出の受付，審査，受理決定，記載，決裁処理（戸籍の作成），通知書等発行（他市区町村，保健所，税務署等向け），統計処理，証明書発行等の一連の事務を処理しており，従来の紙の戸籍簿を前提とした事務処理に比べて，処理の迅速化，適正化が図られている。,2015,2016,99035000,198096000
20128,2016,法務省,15-02,登記情報提供システムの整備,現行の登記情報提供システムは，平成２４年２月から運用を開始したところ，平成２８年度中に，機器やＯＳ等の保守が順次終了する。登記情報提供サービスの利用件数は，平成１２年９月の稼動以来，一貫して増加しており（平成２６年度の利用件数は，約１億１，３００万件であり，最近５年では，前年度の利用件数と比較して，１０％以上の増加が見られる。），システムの安定的な運用を確保する必要性が非常に高いところ，現行の登記情報提供システムの再リース期間が満了する平成２９年３月までに，機器等の更新を行う必要がある。このため，平成２８年度予算概算要求においては，平成２７年度に引き続き，次期登記情報提供システムの設計･開発等に係る経費の要求を行う。,継続,電気通信回線による登記情報の提供に関する法律（平成11年法律第226号）に基づき，不動産取引・企業取引等の安全と円滑に資するため，登記情報をより簡易かつ迅速に利用することができるよう，インターネットにより登記情報を閲覧することを可能とするサービスを提供しており，これに必要な登記情報提供システムの運用・管理を行う。,登記所が保有する登記情報をインターネットを通じてパソコンの画面上に表示することによって，利用者が自宅や会社に居ながらにして，最新の登記情報を確認することが可能なサービスを提供する。これにより，国民が登記情報を確認するための時間と手間が大幅に縮減される。なお，法第３条に基づく指定法人として，一般財団法人民事法務協会が，登記情報提供業務を行っている。,2015,2016,530088000,900552000
20129,2016,法務省,15-12,法務局通信ネットワークシステム用端末の更新整備,法務局通信ネットワークシステム用端末について，賃貸借期間が満了することから更改を行うとともに，法務局通信ネットワークシステム用のソフトウェアライセンスを整備する。,継続,本省及び法務局・地方法務局における情報共有の迅速化，事務におけるペーパーレス化の推進等を実現するために構築されたLANシステムである。,法務局が所掌している登記，供託，戸籍，国籍，人権等の行政事務及び庶務，職員，総務，会計等の各種官房事務を遂行する上で必要となる情報の広範な電子化並びに意思伝達の迅速化及び効率化を図り，行政運営の質的向上と効率的な事務処理を実現することによって質の高い行政サービスを実現するため，法務局の本局，支局及び出張所にLAN端末を配備し，本省と各法務局を結ぶ全国規模のネットワークを実現している。,2015,2016,87769000,310488000
20132,2016,法務省,14-06,検察総合情報管理体制の確立,検察庁においては，検察官が犯罪の捜査，公判の維持遂行，裁判の執行の監督等を行っており，また，事件の受理から捜査・公判，刑の執行に至るまでに関連して生ずる様々な検務事務（事件事務，執行事務，証拠品事務，徴収事務，記録事務，犯歴事務）を行っているところ，これら捜査・公判，検務事務に関する情報や検察庁間における情報を総合的・一元的に管理・共有するために，全国の検察庁に検察総合情報管理システムを整備し，運用している。平成28年度は，同システムの業務アプリケーションについて，①情報管理センター機器（基幹・犯歴機能）統合を行うとともに，平成26年度，平成27年度の2か年で改修を行った②刑の一部の執行猶予制度に対応するための改修及び平成27年度に改修を行った③事務規程改正等に伴う改修の達成年度となっている。①：現行システムは，犯歴以外の基幹機能と犯歴機能の機器が別個になっており，情報管理センター及びバックアップセンターに，それぞれ両機能の機器が別個に設置されているところ，情報管理センターにおける基幹機能の機器及びバックアップセンターにおける基幹機能機器については，設置から5年以上が経過していることから，平成28年度において機器更新の必要があるところ，「世界最先端ＩＴ国家創造宣言（平成25年6月14日閣議決定）」において，計画的な業務・システムの改革，災害や情報セキュリティに強い行政基盤の構築及びコスト削減が求められていることに則り，情報管理センター及びバックアップセンターに設置する両機能の機器の統合を行ってシステムの効率化及びコスト削減を図るべく，平成28年度及び平成29年度の2か年で，情報管理センター及びバックアップセンター機器の統合及び移行作業を実施するもの。②：平成25年6月，第183回通常国会で成立した「刑法等の一部を改正する法律」及び「薬物使用等の罪を犯した者に対する刑の一部の執行猶予に関する法律」により，いわゆる刑の一部の執行猶予制度が新設された。同制度は新たな刑の言渡しであり，裁判結果，刑の執行及び前科の把握の在り方がこれまでとは全く異なるものであるところ，改修前の検察総合情報管理システムでは全く対応不可能な制度設計であっため，仮に改修前のシステムのまま，同制度に対応させた場合，裁判結果の正確な把握が困難となり，刑の適正な執行等において重大な支障を来たすこととなり，業務や事件関係者に多大な影響を及ぼすこととなるため，業務アプリケーションの改修が必要となり，同制度が施行される平成28年6月18日までに対応する必要があったことから，平成26年度及び27年度の2か年で改修するもの。③：検察庁における各検務事務については，刑法，刑事訴訟法等に基づいて，それぞれ事務規程が定められ，検察総合情報管理システムの業務アプリケーションは，各事務規程に基づき設計・構築されたものであるところ，平成25年3月に各事務規程が大幅に改正されたため，業務アプリケーションの改修を行わなければ，各検務事務における情報を適切に管理できず，各業務に重大な支障を来たし，事件関係者等に及ぼす影響も大きかったことから，同規程に沿った業務アプリケーションの改修が必要となり，平成27年度に改修するもの。,継続,「検察業務の業務・システム最適化計画」（平成18年3月31日付け法務省情報化統括責任者（CIO）決定）に基づき，それまで一部の検察庁において独立して稼動していた犯歴システム，検務電算システム，検察ＷＡＮを統合するとともに，手作業で行っていた捜査・公判関連の事務等をシステム化し，検察庁における情報システムの統一化，業務処理手続等の合理化・効率化並びに安全性・信頼性の確保及び個人情報の保護を図る。,○捜査，公判に関する事務及び検務事務に関する情報等を総合的に運用管理することを目的とした検察事務処理機能○検察庁等の相互間において情報伝達を迅速化し，情報を共有化することを目的とした情報伝達共有機能,2014,2017,211830000,995171000
20137,2016,法務省,12-03,デジタルフォレンジック用機器等の整備,当該投資により，デジタルフォレンジック機器等を全国の検察庁に整備し，電磁的記録等の客観的証拠の収集，分析等を専門的に行い，科学的な捜査に対応することができる体制を整備する。刑事事件の全容解明のため精査・検討に必要な証拠品には多くの電磁的記録媒体が含まれており，これらの解析・分析等を行うためのデジタルフォレンジック用機器のソフトウェアのバージョンアップを実施し，適切に対処できる体制を整備する。また，増加傾向にある大容量証拠データの複製・複写や，データの復元及び迅速かつ効率的な解析に対応するために，デジタルフォレンジック専用サーバを設置し，同サーバを各検察官室の端末とネットワーク接続することにより，証拠データの解析を全てハイスペックな同サーバ上で行うことで，証拠データの解析スピードを向上させるとともに，各検察官が各執務室において一斉に解析データの検討を行うことができる体制を整備するほか，高速でのデータ解析を可能にする証拠物解析用パソコンを整備することにより，検察権の適正な行使を実現するものである。,継続,検察庁において，電磁的記録等の客観的証拠の収集，分析等を専門的に行い，科学的な捜査に対応することができる体制を整備し，検察権の適正な行使を実現する。,○刑事事件の証拠品として押収したパソコンのハードディスク等の電磁的記録媒体について，デジタルフォレンジック用の機器及びソフトウェアを駆使して分析・保全等の捜査を実施する。○防犯カメラ等で撮影された動画・静止画データを，専用ソフトウェアを用いて鮮明化するなどの画像処理を行い，捜査・公判活動に活用する。,2012,2016,85748000,239647000
